,qid,order,query,qld.ndcg
814,846,termluster.topn5.3.qld,heredity obesity weight problem person,0.3361
815,847,-1,Portugal World War II,0.3573
816,847,rm3.topn10.10.0.5.bm25,portugal world war ii alli gold we,0.75
817,847,rm3.topn10.10.0.5.qld,portugal world war ii gold alli bank,0.7388
818,847,bt_nllb_chinese_yue,Portugal during the Second World War,0.4415
819,847,bt_nllb_korean,Portugal during the Second World War,0.4415
820,847,bt_nllb_persian,Portugal during World War II,0.4294
821,847,bt_nllb_swahili,Portugal during World War II,0.4294
822,847,bt_nllb_tamil,Portugal during World War II,0.4294
823,847,glove.topn3,portugal world war ii spain lisbon time ever conflict iii iv,0.393
824,847,bt_nllb_french,Portugal The Second World War,0.3795
825,847,bt_nllb_german,Portugal Second World War,0.3795
826,847,bt_nllb_russian,Portugal Second world war,0.3795
827,848,-1,radio station call letters,0.1751
828,848,rm3.topn10.10.0.5.qld,radio station call letters fm letter,0.2205
829,848,docluster.topn10.3.qld,radio station call letters fm,0.2041
830,848,termluster.topn5.3.qld,radio station call letters call letter station call letter radio letter radio station station radio locat,0.19
831,848,bt_bing_french,Call Letters from Radio Stations,0.1888
832,848,bt_bing_german,Call letters from radio stations,0.1888
833,849,-1,Scalable Vector Graphics,0.4526
834,849,rm3.topn10.10.0.5.qld,scalable vector graphics svg graphic imag file cwt visual,0.666
835,849,wiki.topn3,scalable vector graphics mathml web browser engine konqueror scalable vector graphics,0.5373
836,849,rm3.topn10.10.0.5.bm25,scalable vector graphics svg imag render file download graphic system visual,0.5123
837,849,relevancefeedback.topn10.qld,scalable vector graphics imag svg graphic visual file render t,0.5068
838,849,termluster.topn5.3.qld,scalable vector graphics vector graphic format graphic scalabl format vector scalabl format,0.46
839,850,-1,Mississippi River flood,0.318
840,850,termluster.topn5.3.qld,mississippi river flood flood river leve flood mississippi leve mississippi river leve,0.451
841,850,wordnet.topn3,mississippi river flood Mississippi River Magnolia State photoflood inundation flood tide,0.4086
842,850,rm3.topn10.10.0.5.bm25,mississippi river flood sediment leve,0.4043
843,850,wiki.topn3,mississippi river flood borders minnesota borders iowa borders louisiana mississippi river drought levee flash flood flood,0.3659
844,850,conceptluster.topn5.3.qld,mississippi river flood flood,0.3552
845,850,bt_nllb_arabic,The Mississippi flood,0.3428
