,qid,order,query,qld.ndcg
1788,773,tagmee.topn3,pennsylvania slot machine gambling Pennsylvania Slot machine Gambling,0.6115
1789,773,tagmee.topn3.replace,Pennsylvania Slot machine Gambling,0.6115
1790,773,thesaurus.topn3,pennsylvania slot machine gambling,0.6115
1791,773,thesaurus.topn3.replace,pennsylvania slot machine gambling,0.6115
1792,774,-1,Causes of Homelessness,0.1873
1793,774,wiki.topn3,causes homelessness arthritis sepsis symptoms signs vascular paralysis homelessness homeless shelters homeless shelter homelessness,0.2234
1794,774,wiki.topn3.replace,arthritis sepsis symptoms signs vascular paralysis homelessness homeless shelters homeless shelter homelessness,0.2027
1795,774,anchor.topn3,causes homelessness,0.1873
1796,774,anchor.topn3.replace,causes homelessness,0.1873
1797,774,bt_bing_arabic,Causes of homelessness,0.1873
1798,774,bt_bing_chinese_simplified,Causes of homelessness,0.1873
1799,774,bt_bing_french,Causes of Homelessness,0.1873
1800,774,bt_bing_german,Causes of homelessness,0.1873
1801,774,bt_bing_korean,Causes of homelessness,0.1873
1802,774,bt_bing_malay,Causes of Homelessness,0.1873
1803,774,bt_bing_russian,Causes of Homelessness,0.1873
1804,774,bt_bing_swahili,Causes of homelessness,0.1873
1805,774,bt_bing_tamil,Causes of homelessness,0.1873
1806,774,bt_nllb_arabic,The causes of homelessness,0.1873
1807,774,bt_nllb_german,Causes of Homelessness,0.1873
1808,774,bt_nllb_russian,The Causes of Homelessness,0.1873
1809,774,conceptnet.topn3,causes homelessness,0.1873
1810,774,conceptnet.topn3.replace,causes homelessness,0.1873
1811,774,original,Causes of Homelessness,0.1873
1812,774,stem.krovetz,cause of homeless,0.1873
1813,774,stem.sstemmer,cause of homelessness,0.1873
1814,774,thesaurus.topn3,causes homelessness,0.1873
1815,774,thesaurus.topn3.replace,causes homelessness,0.1873
1816,775,-1,Commercial candy makers,0.144
1817,775,conceptnet.topn3,commercial candy makers commercialised chocolate sugar the movies,0.1591
1818,775,conceptluster.topn5.3.qld,commercial candy makers candy,0.1583
1819,775,docluster.topn10.3.qld,commercial candy makers candi,0.1583
1820,775,tagmee.topn3,commercial candy makers Candy,0.1583
1821,775,rm3.topn10.10.0.5.qld,commercial candy makers candi all shall industri chocol,0.158
1822,775,wiki.topn3,commercial candy makers marshmallow caramel snack food candy,0.1495
1823,775,rm3.topn10.10.0.5.bm25,commercial candy makers candi shall chocol u industri,0.1491
1824,775,bt_bing_arabic,Commercial Candy Makers,0.144
1825,775,bt_bing_malay,Commercial candy maker,0.144
1826,775,bt_bing_persian,Commercial Candy Makers,0.144
1827,775,original,Commercial candy makers,0.144
1828,775,stem.krovetz,commercial candy maker,0.144
1829,775,stem.porter,commerci candi maker,0.144
1830,775,stem.porter2,commerci candi maker,0.144
1831,775,stem.sstemmer,commercial candy maker,0.144
1832,775,thesaurus.topn3,commercial candy makers,0.144
1833,775,thesaurus.topn3.replace,commercial candy makers,0.144
1834,776,-1,Magnet schools success,0.261
1835,776,bt_bing_arabic,The success of Magnet Schools,0.261
1836,776,bt_bing_chinese_simplified,Magnet school success,0.261
1837,776,bt_bing_french,Magnet Schools Success,0.261
1838,776,bt_bing_german,Success of Magnet Schools,0.261
1839,776,bt_bing_korean,Magnet School Success,0.261
1840,776,bt_bing_malay,The success of the magnetic school,0.261
1841,776,bt_bing_persian,Success Magnetic Schools,0.261
1842,776,bt_bing_russian,The Success of Magnet Schools,0.261
1843,776,bt_bing_swahili,Success of Magnet Schools,0.261
1844,776,bt_bing_tamil,Magnet Schools Success,0.261
1845,776,bt_nllb_arabic,The success of magnet schools,0.261
1846,776,bt_nllb_chinese_yue,The success of the magnet school,0.261
1847,776,bt_nllb_french,The Success of Magnetic Schools,0.261
1848,776,bt_nllb_german,Success of magnet schools,0.261
1849,776,bt_nllb_malay,Success of magnet school,0.261
1850,776,bt_nllb_persian,The Success of Magnetic Schools,0.261
1851,776,bt_nllb_russian,The success of magnet schools,0.261
1852,776,bt_nllb_swahili,The success of magnetic schools,0.261
1853,776,bt_nllb_tamil,The success of the magnetic schools,0.261
1854,776,conceptluster.topn5.3.qld,magnet schools success,0.261
1855,776,original,Magnet schools success,0.261
1856,776,sensedisambiguation.replace,magnet school success,0.261
1857,776,stem.krovetz,magnet school success,0.261
1858,776,stem.paicehusk,magnet school success,0.261
1859,776,stem.porter,magnet school success,0.261
1860,776,stem.porter2,magnet school success,0.261
1861,776,stem.sstemmer,magnet school success,0.261
1862,776,thesaurus.topn3,magnet schools success,0.261
1863,776,thesaurus.topn3.replace,magnet schools success,0.261
1864,777,-1,hybrid alternative fuel cars,0.2391
1865,777,wiki.topn3,hybrid alternative fuel cars powertrain ac propulsion automotivaerodynamics hybrid vehicle alternative fuels miles per gallon gasolinequivalent hybrid vehicldrivetrain alternative fuel vehicle,0.2692
1866,777,rm3.topn10.10.0.5.qld,hybrid alternative fuel cars hydrogen vehicl,0.2561
1867,777,glove.topn3,hybrid alternative fuel cars concept preferable gasoline vehicles,0.2526
1868,777,bt_bing_french,Alternative Fuel Hybrid Cars,0.2391
1869,777,bt_bing_german,Hybrid cars with alternative fuels,0.2391
1870,777,bt_bing_malay,Hybrid alternative fuel cars,0.2391
1871,777,bt_bing_tamil,Hybrid Alternative Fuel Cars,0.2391
1872,777,bt_nllb_arabic,Hybrid alternative fuel cars,0.2391
1873,777,bt_nllb_korean,Hybrid alternative fuel cars,0.2391
1874,777,docluster.topn10.3.qld,hybrid alternative fuel cars,0.2391
1875,777,original,hybrid alternative fuel cars,0.2391
1876,777,sensedisambiguation.replace,hybrid alternative fuel car,0.2391
1877,777,stem.krovetz,hybrid alternative fuel car,0.2391
1878,777,stem.lovins,hybrid altern fuel car,0.2391
1879,777,stem.paicehusk,hybrid altern fuel car,0.2391
1880,777,stem.porter,hybrid altern fuel car,0.2391
1881,777,stem.porter2,hybrid altern fuel car,0.2391
1882,777,stem.sstemmer,hybrid alternative fuel car,0.2391
1883,777,thesaurus.topn3,hybrid alternative fuel cars,0.2391
1884,777,thesaurus.topn3.replace,hybrid alternative fuel cars,0.2391
1885,778,-1,golden ratio,0.3346
1886,778,rm3.topn10.10.0.5.bm25,golden ratio mathemat face similar dr,0.3995
1887,778,termluster.topn5.3.qld,golden ratio number ratio golden number,0.3575
1888,778,bertqe.topn10.bm25,titl divin ratio studi fibonacci,0.3353
1889,778,bertqe.topn10.qld,titl divin ratio studi fibonacci,0.3353
1890,778,bt_bing_arabic,Golden ratio,0.3346
1891,778,bt_bing_chinese_simplified,The golden ratio,0.3346
1892,778,bt_bing_french,Golden Ratio,0.3346
1893,778,bt_bing_korean,The Golden Ratio,0.3346
1894,778,bt_bing_persian,Golden Ratio,0.3346
1895,778,bt_bing_swahili,Golden ratio,0.3346
1896,778,bt_bing_tamil,Golden Ratio,0.3346
1897,778,bt_nllb_arabic,The golden ratio,0.3346
1898,778,bt_nllb_russian,The golden ratio,0.3346
1899,778,conceptluster.topn5.3.qld,golden ratio golden ratio,0.3346
1900,778,original,golden ratio,0.3346
1901,778,sensedisambiguation,golden ratio,0.3346
1902,778,sensedisambiguation.replace,golden ratio,0.3346
1903,778,stem.krovetz,golden ratio,0.3346
1904,778,stem.porter,golden ratio,0.3346
1905,778,stem.porter2,golden ratio,0.3346
1906,778,stem.sstemmer,golden ratio,0.3346
1907,778,tagmee.topn3,golden ratio Golden ratio,0.3346
1908,778,tagmee.topn3.replace,Golden ratio,0.3346
1909,778,thesaurus.topn3,golden ratio,0.3346
1910,778,thesaurus.topn3.replace,golden ratio,0.3346
1911,779,-1,Javelinas range and description,0.4432
1912,779,stem.paicehusk,javelina rang and describ,0.446
1913,779,bt_bing_french,Javelinas Range and Description,0.4432
1914,779,bt_bing_korean,Javelinas range and description,0.4432
1915,779,bt_bing_malay,Range and description of Javelinas,0.4432
1916,779,bt_bing_persian,Javelinas Range and Description,0.4432
1917,779,bt_bing_russian,Javelinas range and description,0.4432
1918,779,bt_nllb_malay,Range and description of Javelinas,0.4432
1919,779,original,Javelinas range and description,0.4432
1920,779,stem.krovetz,javelina range and description,0.4432
1921,779,stem.porter,javelina rang and descript,0.4432
1922,779,stem.porter2,javelina rang and descript,0.4432
1923,779,stem.sstemmer,javelina range and description,0.4432
1924,779,thesaurus.topn3,javelinas range description,0.4432
1925,779,thesaurus.topn3.replace,javelinas range description,0.4432
1926,780,-1,Arable land,0.1301
1927,780,docluster.topn10.3.qld,arable land perman or claim,0.198
1928,780,relevancefeedback.topn10.qld,arable land perman or claim,0.198
1929,780,rm3.topn10.10.0.5.qld,arable land perman or claim,0.198
1930,780,termluster.topn5.3.qld,arable land world unit south arabl south forest,0.1494
1931,780,anchor.topn3.replace,arable technohub marinefährprahm,0.1469
1932,780,anchor.topn3,arable land technohub marinefährprahm,0.1301
1933,780,bt_bing_arabic,Arable land,0.1301
1934,780,bt_bing_french,Arable land,0.1301
1935,780,bt_bing_german,Arable land,0.1301
1936,780,bt_bing_russian,Arable land,0.1301
1937,780,bt_bing_swahili,Arable Land,0.1301
1938,780,bt_bing_tamil,Arable land,0.1301
1939,780,conceptluster.topn5.3.qld,arable land,0.1301
1940,780,original,Arable land,0.1301
1941,780,stem.krovetz,arable land,0.1301
1942,780,stem.porter,arabl land,0.1301
1943,780,stem.porter2,arabl land,0.1301
1944,780,stem.sstemmer,arable land,0.1301
1945,780,stem.trunc5,arabl land,0.1301
1946,780,tagmee.topn3,arable land Arable land,0.1301
1947,780,tagmee.topn3.replace,Arable land,0.1301
1948,780,thesaurus.topn3,arable land,0.1301
1949,780,thesaurus.topn3.replace,arable land,0.1301
1950,781,-1,Squirrel control and protections,0.2328
1951,781,rm3.topn10.10.0.5.bm25,squirrel control and protections ground,0.2381
1952,781,bt_bing_arabic,Squirrel control and protection,0.2328
1953,781,bt_bing_chinese_simplified,Squirrel control and protection,0.2328
1954,781,bt_bing_french,Squirrel control and protection,0.2328
1955,781,bt_bing_german,Squirrel control and protection,0.2328
1956,781,bt_bing_korean,Squirrel Control Protection,0.2328
1957,781,bt_bing_malay,Squirrel control and protection,0.2328
1958,781,bt_bing_persian,Squirrel Control and Protection,0.2328
1959,781,bt_bing_swahili,Squirrel control and protection,0.2328
1960,781,bt_nllb_french,Control and protection of squirrels,0.2328
1961,781,bt_nllb_german,Control and protection of squirrels,0.2328
1962,781,bt_nllb_malay,Squirrel control and protection,0.2328
1963,781,bt_nllb_persian,Control and protection of squirrels,0.2328
1964,781,original,Squirrel control and protections,0.2328
1965,781,stem.krovetz,squirrel control and protection,0.2328
1966,781,stem.lovins,squirrel control and protect,0.2328
1967,781,stem.paicehusk,squirrel control and protect,0.2328
1968,781,stem.porter,squirrel control and protect,0.2328
1969,781,stem.porter2,squirrel control and protect,0.2328
1970,781,stem.sstemmer,squirrel control and protection,0.2328
1971,781,thesaurus.topn3,squirrel control protections,0.2328
1972,781,thesaurus.topn3.replace,squirrel control protections,0.2328
1973,782,-1,Orange varieties seasons,0.4516
1974,782,rm3.topn10.10.0.5.bm25,orange varieties seasons crop fruit box,0.4811
1975,782,relevancefeedback.topn10.qld,orange varieties seasons crop orang fruit box,0.4803
1976,782,rm3.topn10.10.0.5.qld,orange varieties seasons fruit season box,0.471
1977,782,docluster.topn10.3.qld,orange varieties seasons fruit box,0.4665
1978,782,anchor.topn3,orange varieties seasons,0.4516
1979,782,anchor.topn3.replace,orange varieties seasons,0.4516
1980,782,bt_bing_arabic,Orange varieties seasons,0.4516
1981,782,bt_bing_chinese_simplified,Orange variety season,0.4516
1982,782,bt_bing_french,Seasons of Orange Varieties,0.4516
1983,782,bt_bing_german,Orange varieties Seasons,0.4516
1984,782,bt_bing_korean,Orange varieties season,0.4516
1985,782,bt_bing_malay,Season of orange varieties,0.4516
1986,782,bt_bing_russian,Seasons of orange varieties,0.4516
1987,782,bt_bing_swahili,Orange varieties seasons,0.4516
1988,782,bt_bing_tamil,Orange Varieties Seasons,0.4516
1989,782,bt_nllb_french,Seasonal orange varieties,0.4516
1990,782,bt_nllb_german,Orange varieties of seasons,0.4516
1991,782,bt_nllb_russian,Orange varieties of the season,0.4516
1992,782,bt_nllb_tamil,Orange varieties seasons,0.4516
1993,782,original,Orange varieties seasons,0.4516
1994,782,stem.krovetz,orange variety season,0.4516
1995,782,stem.porter,orang varieti season,0.4516
1996,782,stem.porter2,orang varieti season,0.4516
1997,782,stem.sstemmer,orange variety season,0.4516
1998,782,thesaurus.topn3,orange varieties seasons,0.4516
1999,782,thesaurus.topn3.replace,orange varieties seasons,0.4516
2000,783,-1,school mercury poisoning,0.3076
2001,783,termluster.topn5.3.qld,school mercury poisoning also mercuri program work school program work school program,0.4356
2002,783,glove.topn3,school mercury poisoning students piyanart srivalo contamination,0.398
2003,783,conceptluster.topn5.3.qld,school mercury poisoning shoaling schooling mercury poisoning,0.3511
2004,783,tagmee.topn3,school mercury poisoning Shoaling and schooling Mercury poisoning,0.3511
2005,783,tagmee.topn3.replace,Shoaling and schooling Mercury poisoning,0.3507
2006,783,bt_bing_arabic,School mercury poisoning,0.3076
2007,783,bt_bing_chinese_simplified,Mercury poisoning in schools,0.3076
2008,783,bt_bing_french,Mercury poisoning in schools,0.3076
2009,783,bt_bing_german,Mercury poisoning at school,0.3076
2010,783,bt_bing_korean,School Mercury Poisoning,0.3076
2011,783,bt_bing_malay,School mercury poisoning,0.3076
2012,783,bt_bing_persian,School mercury poisoning,0.3076
2013,783,bt_bing_russian,Mercury poisoning in schools,0.3076
2014,783,bt_bing_swahili,School mercury poison,0.3076
2015,783,bt_bing_tamil,School mercury poisoning,0.3076
2016,783,bt_nllb_arabic,Mercury poisoning at school,0.3076
2017,783,bt_nllb_german,School mercury poisoning,0.3076
2018,783,bt_nllb_malay,Mercury poisoning in schools,0.3076
2019,783,bt_nllb_russian,school mercury poisoning,0.3076
2020,783,bt_nllb_tamil,Mercury poisoning in schools,0.3076
2021,783,original,school mercury poisoning,0.3076
2022,783,sensedisambiguation,school mercury poisoning,0.3076
2023,783,sensedisambiguation.replace,school mercury poisoning,0.3076
2024,783,stem.krovetz,school mercury poison,0.3076
2025,783,stem.paicehusk,school mercury poison,0.3076
2026,783,stem.porter,school mercuri poison,0.3076
2027,783,stem.porter2,school mercuri poison,0.3076
2028,783,stem.sstemmer,school mercury poisoning,0.3076
2029,783,thesaurus.topn3,school mercury poisoning,0.3076
2030,783,thesaurus.topn3.replace,school mercury poisoning,0.3076
2031,784,-1,mersenne primes,0.7294
2032,784,docluster.topn10.3.qld,mersenne primes prime number gener,0.7526
2033,784,glove.topn3,mersenne primes proth frahd reciprocals nasdaq,0.7488
2034,784,bt_bing_arabic,Mersenne Prime Numbers,0.7341
2035,784,bt_nllb_malay,number of mersenne primes,0.7341
2036,784,termluster.topn5.3.qld,mersenne primes prime number number mersenn,0.7341
2037,784,relevancefeedback.topn10.qld,mersenne primes prime student gener number mersenn,0.731
2038,784,rm3.topn10.10.0.5.bm25,mersenne primes prime gener student number mersenn,0.731
2039,784,anchor.topn3,mersenne primes,0.7294
2040,784,anchor.topn3.replace,mersenne primes,0.7294
2041,784,bt_bing_french,Mersenne primes,0.7294
2042,784,bt_bing_german,Mersenne primes,0.7294
2043,784,bt_bing_korean,Mersenne prime,0.7294
2044,784,bt_bing_malay,Prime Mersenne,0.7294
2045,784,bt_bing_russian,Mersenne Primes,0.7294
2046,784,bt_bing_swahili,Mersenne Primes,0.7294
2047,784,bt_bing_tamil,Mersenne Prime,0.7294
2048,784,bt_nllb_swahili,mersenne primes,0.7294
2049,784,conceptluster.topn5.3.qld,mersenne primes mersenne prime,0.7294
2050,784,conceptnet.topn3,mersenne primes,0.7294
2051,784,conceptnet.topn3.replace,mersenne primes,0.7294
2052,784,original,mersenne primes,0.7294
2053,784,sensedisambiguation.replace,mersenne prime,0.7294
2054,784,stem.krovetz,mersenne prime,0.7294
2055,784,stem.porter,mersenn prime,0.7294
2056,784,stem.porter2,mersenn prime,0.7294
2057,784,stem.sstemmer,mersenne prime,0.7294
2058,784,tagmee.topn3,mersenne primes Mersenne prime,0.7294
2059,784,tagmee.topn3.replace,Mersenne prime,0.7294
2060,784,thesaurus.topn3,mersenne primes,0.7294
2061,784,thesaurus.topn3.replace,mersenne primes,0.7294
2062,785,-1,Ivory-billed woodpecker,0.347
2063,785,bt_nllb_french,The species of ivory ball woodpeckers,0.4497
2064,785,bt_nllb_malay,Ivory bodied woodpecker,0.4051
2065,785,bt_bing_arabic,Ivory woodpecker,0.3961
2066,785,termluster.topn5.3.qld,ivory billed woodpecker wood tree speci,0.3756
2067,785,anchor.topn3,ivory billed woodpecker,0.347
2068,785,anchor.topn3.replace,ivory billed woodpecker,0.347
2069,785,bt_bing_chinese_simplified,Ivory billed woodpecker,0.347
2070,785,bt_bing_french,Ivory billed Woodpecker,0.347
2071,785,bt_bing_korean,Ivory billed woodpecker,0.347
2072,785,bt_bing_malay,Woodpecker billed ivory,0.347
2073,785,bt_bing_persian,Ivory Billing Woodpecker,0.347
2074,785,conceptluster.topn5.3.qld,ivory billed woodpecker,0.347
2075,785,original,Ivory billed woodpecker,0.347
2076,785,sensedisambiguation,Ivory billed woodpecker,0.347
2077,785,sensedisambiguation.replace,Ivory billed woodpecker,0.347
2078,785,stem.krovetz,ivory bill woodpecker,0.347
2079,785,stem.porter,ivori bill woodpeck,0.347
2080,785,stem.porter2,ivori bill woodpeck,0.347
2081,785,stem.sstemmer,ivory billed woodpecker,0.347
2082,785,tagmee.topn3,ivory billed woodpecker Ivory billed woodpecker,0.347
2083,785,tagmee.topn3.replace,Ivory billed woodpecker,0.347
2084,785,thesaurus.topn3,ivory billed woodpecker,0.347
2085,785,thesaurus.topn3.replace,ivory billed woodpecker,0.347
2086,786,-1,Yew trees,0.2559
2087,786,conceptnet.topn3,yew trees wood Pacific yew leaves squirrel,0.2793
2088,786,sensedisambiguation,Yew trees tree,0.2575
2089,786,bt_bing_arabic,Yew trees,0.2559
2090,786,bt_bing_chinese_simplified,Yew trees,0.2559
2091,786,bt_bing_korean,Yew tree,0.2559
2092,786,bt_bing_malay,Yew Tree,0.2559
2093,786,bt_bing_russian,Yew trees,0.2559
2094,786,bt_bing_swahili,Yew trees,0.2559
2095,786,bt_bing_tamil,Yew Trees,0.2559
2096,786,bt_nllb_swahili,The Yew Trees,0.2559
2097,786,docluster.topn10.3.qld,yew trees,0.2559
2098,786,original,Yew trees,0.2559
2099,786,sensedisambiguation.replace,yew tree,0.2559
2100,786,stem.krovetz,yew tree,0.2559
2101,786,stem.lovins,yew tree,0.2559
2102,786,stem.porter,yew tree,0.2559
2103,786,stem.porter2,yew tree,0.2559
2104,786,stem.sstemmer,yew tree,0.2559
2105,786,stem.trunc4,yew tree,0.2559
2106,786,stem.trunc5,yew trees,0.2559
2107,786,thesaurus.topn3,yew trees,0.2559
2108,786,thesaurus.topn3.replace,yew trees,0.2559
2109,787,-1,Sunflower Cultivation,0.3809
2110,787,bertqe.topn10.qld,cultiv sunflow tektran wild sunflow,0.3957
2111,787,docluster.topn10.3.qld,sunflower cultivation sunflow,0.3816
2112,787,anchor.topn3,sunflower cultivation,0.3809
2113,787,anchor.topn3.replace,sunflower cultivation,0.3809
2114,787,bt_bing_arabic,Sunflower cultivation,0.3809
2115,787,bt_bing_chinese_simplified,Sunflower cultivation,0.3809
2116,787,bt_bing_french,Sunflower cultivation,0.3809
2117,787,bt_bing_german,Sunflower cultivation,0.3809
2118,787,bt_bing_korean,Sunflower cultivation,0.3809
2119,787,bt_bing_malay,Sunflower Cultivation,0.3809
2120,787,bt_bing_persian,Sunflower cultivation,0.3809
2121,787,bt_bing_russian,Sunflower cultivation,0.3809
2122,787,bt_bing_swahili,Sunflower cultivation,0.3809
2123,787,bt_bing_tamil,Sunflower cultivation,0.3809
2124,787,bt_nllb_french,The cultivation of sunflower,0.3809
2125,787,bt_nllb_malay,Cultivation of Sunflowers,0.3809
2126,787,bt_nllb_tamil,The cultivation of sunflower,0.3809
2127,787,original,Sunflower Cultivation,0.3809
2128,787,stem.krovetz,sunflower cultivation,0.3809
2129,787,stem.lovins,sunflower cultiv,0.3809
2130,787,stem.porter,sunflow cultiv,0.3809
2131,787,stem.porter2,sunflow cultiv,0.3809
2132,787,stem.sstemmer,sunflower cultivation,0.3809
2133,787,thesaurus.topn3,sunflower cultivation,0.3809
2134,787,thesaurus.topn3.replace,sunflower cultivation,0.3809
2135,788,-1,Reverse mortgages,0.5377
2136,788,anchor.topn3,reverse mortgages,0.5377
2137,788,anchor.topn3.replace,reverse mortgages,0.5377
2138,788,bt_bing_arabic,Reverse mortgages,0.5377
2139,788,bt_bing_chinese_simplified,Reverse mortgages,0.5377
2140,788,bt_bing_french,Reverse mortgages,0.5377
2141,788,bt_bing_german,Reverse mortgages,0.5377
2142,788,bt_bing_korean,Reverse Mortgage,0.5377
2143,788,bt_bing_malay,Reverse mortgage,0.5377
2144,788,bt_bing_persian,Reverse Mortgage,0.5377
2145,788,bt_bing_russian,Reverse Mortgage,0.5377
2146,788,bt_bing_tamil,Reverse mortgages,0.5377
2147,788,bt_nllb_arabic,The reverse mortgage,0.5377
2148,788,bt_nllb_chinese_yue,Reverse mortgages,0.5377
2149,788,bt_nllb_persian,Reverse mortgages,0.5377
2150,788,original,Reverse mortgages,0.5377
2151,788,sensedisambiguation.replace,reverse mortgage,0.5377
2152,788,stem.krovetz,reverse mortgage,0.5377
2153,788,stem.sstemmer,reverse mortgage,0.5377
2154,788,thesaurus.topn3,reverse mortgages,0.5377
2155,788,thesaurus.topn3.replace,reverse mortgages,0.5377
2156,789,-1,abandoned mine reclamation,0.1984
2157,789,termluster.topn5.3.qld,abandoned mine reclamation site reclam project abandon coal reclam site project pennsylvania,0.2969
2158,789,glove.topn3,abandoned mine reclamation leaving reclaimed dredging,0.2178
2159,789,conceptluster.topn5.3.qld,abandoned mine reclamation mining mine reclamation,0.2124
2160,789,tagmee.topn3,abandoned mine reclamation Mining Mine reclamation,0.2124
2161,789,anchor.topn3,abandoned mine reclamation tavarua hakkari стрезовце,0.1984
2162,789,bt_bing_arabic,Reclamation of abandoned mines,0.1984
2163,789,bt_bing_chinese_simplified,Reclamation of abandoned mines,0.1984
2164,789,bt_bing_french,Reclamation of an abandoned mine,0.1984
2165,789,bt_bing_malay,Abandoned mine reclamation,0.1984
2166,789,bt_bing_russian,Reclamation of abandoned mines,0.1984
2167,789,original,abandoned mine reclamation,0.1984
2168,789,stem.krovetz,abandoned mine reclamation,0.1984
2169,789,stem.porter,abandon mine reclam,0.1984
2170,789,stem.porter2,abandon mine reclam,0.1984
2171,789,stem.sstemmer,abandoned mine reclamation,0.1984
2172,789,thesaurus.topn3,abandoned mine reclamation,0.1984
2173,789,thesaurus.topn3.replace,abandoned mine reclamation,0.1984
2174,790,-1,women's rights in Saudi Arabia,0.6584
2175,790,bt_nllb_chinese_yue,The rights of women in Saudi Arabia,0.6724
2176,790,bt_bing_arabic,Women s Rights in Saudi Arabia,0.6584
2177,790,bt_bing_chinese_simplified,Women s rights in Saudi Arabia,0.6584
2178,790,bt_bing_french,Women s rights in Saudi Arabia,0.6584
2179,790,bt_bing_german,Women s rights in Saudi Arabia,0.6584
2180,790,bt_bing_korean,Women s Rights in Saudi Arabia,0.6584
2181,790,bt_bing_malay,women s rights in Saudi Arabia,0.6584
2182,790,bt_bing_persian,Women s Rights in Saudi Arabia,0.6584
2183,790,bt_bing_russian,Women s rights in Saudi Arabia,0.6584
2184,790,bt_bing_swahili,Women s rights in Saudi Arabia,0.6584
2185,790,bt_bing_tamil,Women s rights in Saudi Arabia,0.6584
2186,790,bt_nllb_arabic,Women s rights in Saudi Arabia,0.6584
2187,790,bt_nllb_french,Women s rights in Saudi Arabia,0.6584
2188,790,bt_nllb_german,Women s rights in Saudi Arabia,0.6584
2189,790,bt_nllb_korean,Women s rights in Saudi Arabia,0.6584
2190,790,bt_nllb_malay,Women s rights in Saudi Arabia,0.6584
2191,790,bt_nllb_persian,Women s rights in Saudi Arabia,0.6584
2192,790,bt_nllb_russian,Women s rights in Saudi Arabia,0.6584
2193,790,bt_nllb_swahili,Women s rights in Saudi Arabia,0.6584
2194,790,bt_nllb_tamil,Women s rights in Saudi Arabia,0.6584
2195,790,conceptluster.topn5.3.qld,women s rights saudi arabia women s rights saudi arabia,0.6584
2196,790,original,women s rights in Saudi Arabia,0.6584
2197,790,stem.krovetz,women s rights in saudi arabia,0.6584
2198,790,stem.porter,women s right in saudi arabia,0.6584
2199,790,stem.porter2,women s right in saudi arabia,0.6584
2200,790,stem.sstemmer,women s right in saudi arabia,0.6584
2201,790,thesaurus.topn3,women s rights saudi arabia,0.6584
2202,790,thesaurus.topn3.replace,women s rights saudi arabia,0.6584
2203,791,-1,Gullah geechee language culture,0.6118
2204,791,bt_bing_tamil,Gullah Keechi Language Culture,0.6819
2205,791,stem.porter,gullah geeche languag cultur,0.6726
2206,791,stem.porter2,gullah geeche languag cultur,0.6726
2207,791,tagmee.topn3.replace,Gullah Gullah Gullah language Culture,0.6533
2208,791,termluster.topn5.3.qld,gullah geechee language culture countri geeche nation site nation gullah studi special public,0.6442
2209,791,anchor.topn3.replace,gullah island binyah ambelau geechee language culture,0.6431
2210,791,wiki.topn3,gullah geechee language culture gullah language igbo landing africanisms gullah gullah language igbo landing africanisms gullah languages african diaspora liberian english merico language gullah language sociology culture society counterculture culture,0.6415
2211,791,anchor.topn3,gullah geechee language culture gullah island binyah ambelau,0.6383
2212,791,word2vec.topn3.replace,gullah geechee langauge traditions,0.6381
2213,791,tagmee.topn3,gullah geechee language culture Gullah Gullah Gullah language Culture,0.632
2214,791,conceptluster.topn5.3.qld,gullah geechee language culture culture gullah language,0.6269
2215,791,rm3.topn10.10.0.5.qld,gullah geechee language culture studi cultur peopl african comment award altern,0.6136
2216,791,bt_bing_french,Gullah Geechee Language Culture,0.6118
2217,791,bt_bing_german,Gullah Geechee Language Culture,0.6118
2218,791,bt_bing_korean,Gullah geechee Language Culture,0.6118
2219,791,bt_bing_malay,Gullah geechee language culture,0.6118
2220,791,bt_bing_russian,Gullah geechee language culture,0.6118
2221,791,bt_bing_swahili,Gullah geechee language culture,0.6118
2222,791,bt_nllb_chinese_yue,Gullah geechee language and culture,0.6118
2223,791,bt_nllb_french,The culture of the Gullah Geechee language,0.6118
2224,791,bt_nllb_malay,The culture of the Gullah geechee language,0.6118
2225,791,original,Gullah geechee language culture,0.6118
2226,791,stem.krovetz,gullah geechee language culture,0.6118
2227,791,stem.sstemmer,gullah geechee language culture,0.6118
2228,791,thesaurus.topn3,gullah geechee language culture,0.6118
2229,791,thesaurus.topn3.replace,gullah geechee language culture,0.6118
2230,792,-1,Social Security means test,0.1804
2231,792,docluster.topn10.3.qld,social security means test secur earn benefit,0.2028
2232,792,bt_nllb_chinese_yue,Social Security is a test,0.1987
2233,792,bt_nllb_persian,Social Security is a test,0.1987
2234,792,bt_nllb_tamil,Social security testing,0.1987
2235,792,bt_bing_arabic,Social security means testing,0.1804
2236,792,bt_bing_chinese_simplified,Social Security Means Test,0.1804
2237,792,bt_bing_french,Social Security means test,0.1804
2238,792,bt_bing_german,Social security means testing,0.1804
2239,792,bt_bing_malay,Social Security means test,0.1804
2240,792,bt_bing_swahili,Social Security means a test,0.1804
2241,792,bt_bing_tamil,Social Security means testing,0.1804
2242,792,bt_nllb_arabic,Social security means a test,0.1804
2243,792,bt_nllb_french,Social security means testing,0.1804
2244,792,bt_nllb_german,Social security means testing,0.1804
2245,792,bt_nllb_malay,Social Security means testing,0.1804
2246,792,bt_nllb_russian,Social security means a test,0.1804
2247,792,bt_nllb_swahili,Social Security means the test,0.1804
2248,792,original,Social Security means test,0.1804
2249,792,stem.krovetz,social security means test,0.1804
2250,792,stem.porter,social secur mean test,0.1804
