,qid,order,query,qld.recip_rank
2563,779,conceptluster.topn5.3.qld,javelinas range description peccary species description range biology,1.0
2564,779,docluster.topn10.3.qld,javelinas range and description road rang area,1.0
2565,779,original,Javelinas range and description,1.0
2566,779,relevancefeedback.topn10.qld,javelinas range and description javelina road area bear jaguar rang confidenti,1.0
2567,779,rm3.topn10.10.0.5.bm25,javelinas range and description hunt area road,1.0
2568,779,rm3.topn10.10.0.5.qld,javelinas range and description hunt area javelina road bear,1.0
2569,779,sensedisambiguation,Javelinas collared peccary range stove and description,1.0
2570,779,sensedisambiguation.replace,collared peccary stove and description,1.0
2571,779,stem.krovetz,javelina range and description,1.0
2572,779,stem.paicehusk,javelina rang and describ,1.0
2573,779,stem.porter,javelina rang and descript,1.0
2574,779,stem.porter2,javelina rang and descript,1.0
2575,779,stem.sstemmer,javelina range and description,1.0
2576,779,tagmee.topn3,javelinas range description Peccary Range biology Species description,1.0
2577,779,termluster.topn5.3.qld,javelinas range description speci south rang speci south mountain,1.0
2578,779,thesaurus.topn3,javelinas range description,1.0
2579,779,thesaurus.topn3.replace,javelinas range description,1.0
2580,779,wiki.topn3,javelinas range description peccaries quetzal coati peccary species complex biological journal thlinnean society monotypitaxonomigroups range biology russulales basidiospore hymenium species description,1.0
2581,779,word2vec.topn3,javelinas range description whitetails pronghorns range decription discription,1.0
2582,779,wordnet.topn3,javelinas range description Tayassu tajacu Peccari angulatus swan place lay out verbal description,1.0
2583,780,-1,Arable land,1.0
2584,780,anchor.topn3,arable land technohub marinefährprahm,1.0
2585,780,anchor.topn3.replace,arable technohub marinefährprahm,1.0
2586,780,bt_bing_arabic,Arable land,1.0
2587,780,bt_bing_french,Arable land,1.0
2588,780,bt_bing_german,Arable land,1.0
2589,780,bt_bing_russian,Arable land,1.0
2590,780,bt_bing_swahili,Arable Land,1.0
2591,780,bt_bing_tamil,Arable land,1.0
2592,780,conceptluster.topn5.3.qld,arable land,1.0
2593,780,conceptnet.topn3,arable land cultivatable property continent An island,1.0
2594,780,docluster.topn10.3.qld,arable land perman or claim,1.0
2595,780,glove.topn3,arable land farmland irrigated property,1.0
2596,780,original,Arable land,1.0
2597,780,relevancefeedback.topn10.qld,arable land perman or claim,1.0
2598,780,rm3.topn10.10.0.5.bm25,arable land perman china would or water,1.0
2599,780,rm3.topn10.10.0.5.qld,arable land perman or claim,1.0
2600,780,sensedisambiguation,Arable land state,1.0
2601,780,sensedisambiguation.replace,arable state,1.0
2602,780,stem.krovetz,arable land,1.0
2603,780,stem.porter,arabl land,1.0
2604,780,stem.porter2,arabl land,1.0
2605,780,stem.sstemmer,arable land,1.0
2606,780,stem.trunc5,arabl land,1.0
2607,780,tagmee.topn3,arable land Arable land,1.0
2608,780,tagmee.topn3.replace,Arable land,1.0
2609,780,termluster.topn5.3.qld,arable land world unit south arabl south forest,1.0
2610,780,thesaurus.topn3,arable land,1.0
2611,780,thesaurus.topn3.replace,arable land,1.0
2612,780,wiki.topn3,arable land agricultural land grassland plains arable land,1.0
2613,780,wiki.topn3.replace,agricultural land grassland plains arable land,1.0
2614,780,word2vec.topn3,arable land cultivatable farmable non arable farmland,1.0
2615,780,word2vec.topn3.replace,cultivatable farmable non arable farmland,1.0
2616,781,-1,Squirrel control and protections,0.5
2617,781,bertqe.topn10.bm25,squirrel stand your kitchen window,1.0
2618,781,bertqe.topn10.qld,squirrel stand your kitchen window,1.0
2619,781,conceptluster.topn5.3.qld,squirrel control protections pest control,1.0
2620,781,docluster.topn10.3.qld,squirrel control and protections motor bait,1.0
2621,781,relevancefeedback.topn10.qld,squirrel control and protections ky shall bait motor pest,1.0
2622,781,rm3.topn10.10.0.5.bm25,squirrel control and protections ground,1.0
2623,781,rm3.topn10.10.0.5.qld,squirrel control and protections shall bait motor pest,1.0
2624,781,sensedisambiguation.replace,squirrel restraint and security,1.0
2625,781,tagmee.topn3,squirrel control protections Squirrel Pest control,1.0
2626,781,tagmee.topn3.replace,Squirrel Pest control,1.0
2627,781,termluster.topn5.3.qld,squirrel control protections control damag pest damag pest squirrel,1.0
2628,781,wiki.topn3,squirrel control protections weasel otter chipmunk squirrel snakoil junk food flea pest control,1.0
2629,781,wiki.topn3.replace,weasel otter chipmunk squirrel snakoil junk food flea pest control,1.0
2630,781,word2vec.topn3,squirrel control protections raccoon contol safeguards,1.0
2631,781,bt_bing_arabic,Squirrel control and protection,0.5
2632,781,bt_bing_chinese_simplified,Squirrel control and protection,0.5
2633,781,bt_bing_french,Squirrel control and protection,0.5
2634,781,bt_bing_german,Squirrel control and protection,0.5
2635,781,bt_bing_korean,Squirrel Control Protection,0.5
2636,781,bt_bing_malay,Squirrel control and protection,0.5
2637,781,bt_bing_persian,Squirrel Control and Protection,0.5
2638,781,bt_bing_swahili,Squirrel control and protection,0.5
2639,781,bt_bing_tamil,Squirrel Control and Defenses,0.5
2640,781,bt_nllb_french,Control and protection of squirrels,0.5
2641,781,bt_nllb_german,Control and protection of squirrels,0.5
2642,781,bt_nllb_malay,Squirrel control and protection,0.5
2643,781,bt_nllb_persian,Control and protection of squirrels,0.5
2644,781,conceptnet.topn3,squirrel control protections animal rodent tail,0.5
2645,781,glove.topn3,squirrel control protections monkey afforded provisions,0.5
2646,781,original,Squirrel control and protections,0.5
2647,781,stem.krovetz,squirrel control and protection,0.5
2648,781,stem.lovins,squirrel control and protect,0.5
2649,781,stem.paicehusk,squirrel control and protect,0.5
2650,781,stem.porter,squirrel control and protect,0.5
2651,781,stem.porter2,squirrel control and protect,0.5
2652,781,stem.sstemmer,squirrel control and protection,0.5
2653,781,thesaurus.topn3,squirrel control protections,0.5
2654,781,thesaurus.topn3.replace,squirrel control protections,0.5
2655,782,-1,Orange varieties seasons,1.0
2656,782,anchor.topn3,orange varieties seasons,1.0
2657,782,anchor.topn3.replace,orange varieties seasons,1.0
2658,782,bertqe.topn10.bm25,public citru octob forecast matur,1.0
2659,782,bt_bing_arabic,Orange varieties seasons,1.0
2660,782,bt_bing_chinese_simplified,Orange variety season,1.0
2661,782,bt_bing_french,Seasons of Orange Varieties,1.0
2662,782,bt_bing_german,Orange varieties Seasons,1.0
2663,782,bt_bing_korean,Orange varieties season,1.0
2664,782,bt_bing_malay,Season of orange varieties,1.0
2665,782,bt_bing_persian,Orange Seasons,1.0
2666,782,bt_bing_russian,Seasons of orange varieties,1.0
2667,782,bt_bing_swahili,Orange varieties seasons,1.0
2668,782,bt_bing_tamil,Orange Varieties Seasons,1.0
2669,782,bt_nllb_french,Seasonal orange varieties,1.0
2670,782,bt_nllb_german,Orange varieties of seasons,1.0
2671,782,bt_nllb_korean,Orange season,1.0
2672,782,bt_nllb_russian,Orange varieties of the season,1.0
2673,782,bt_nllb_tamil,Orange varieties seasons,1.0
2674,782,conceptluster.topn5.3.qld,orange varieties seasons season orange fruit variety botany,1.0
2675,782,docluster.topn10.3.qld,orange varieties seasons fruit box,1.0
2676,782,original,Orange varieties seasons,1.0
2677,782,relevancefeedback.topn10.qld,orange varieties seasons crop orang fruit box,1.0
2678,782,rm3.topn10.10.0.5.bm25,orange varieties seasons crop fruit box,1.0
2679,782,rm3.topn10.10.0.5.qld,orange varieties seasons fruit season box,1.0
2680,782,sensedisambiguation,Orange varieties variety show seasons season,1.0
2681,782,sensedisambiguation.replace,orange variety show season,1.0
2682,782,stem.krovetz,orange variety season,1.0
2683,782,stem.porter,orang varieti season,1.0
2684,782,stem.porter2,orang varieti season,1.0
2685,782,stem.sstemmer,orange variety season,1.0
2686,782,tagmee.topn3,orange varieties seasons Orange fruit Variety botany Season,1.0
2687,782,tagmee.topn3.replace,Orange fruit Variety botany Season,1.0
2688,782,termluster.topn5.3.qld,orange varieties seasons year varieti valencia year valencia tree year varieti valencia,1.0
2689,782,thesaurus.topn3,orange varieties seasons,1.0
2690,782,thesaurus.topn3.replace,orange varieties seasons,1.0
2691,782,wordnet.topn3,orange varieties seasons Orange River orange tree orangish mixture miscellany mixed bag harden time of year,1.0
2692,783,-1,school mercury poisoning,0.3333
2693,783,conceptluster.topn5.3.qld,school mercury poisoning shoaling schooling mercury poisoning,1.0
2694,783,glove.topn3,school mercury poisoning students piyanart srivalo contamination,1.0
2695,783,tagmee.topn3,school mercury poisoning Shoaling and schooling Mercury poisoning,1.0
2696,783,tagmee.topn3.replace,Shoaling and schooling Mercury poisoning,1.0
2697,783,termluster.topn5.3.qld,school mercury poisoning also mercuri program work school program work school program,1.0
2698,783,bertqe.topn10.bm25,counti emerg respons newsclip luzern,0.5
2699,783,bertqe.topn10.qld,counti emerg respons newsclip luzern,0.5
2700,783,bt_bing_arabic,School mercury poisoning,0.3333
2701,783,bt_bing_chinese_simplified,Mercury poisoning in schools,0.3333
2702,783,bt_bing_french,Mercury poisoning in schools,0.3333
2703,783,bt_bing_german,Mercury poisoning at school,0.3333
2704,783,bt_bing_korean,School Mercury Poisoning,0.3333
2705,783,bt_bing_malay,School mercury poisoning,0.3333
2706,783,bt_bing_persian,School mercury poisoning,0.3333
2707,783,bt_bing_russian,Mercury poisoning in schools,0.3333
2708,783,bt_bing_swahili,School mercury poison,0.3333
2709,783,bt_bing_tamil,School mercury poisoning,0.3333
2710,783,bt_nllb_arabic,Mercury poisoning at school,0.3333
2711,783,bt_nllb_german,School mercury poisoning,0.3333
2712,783,bt_nllb_malay,Mercury poisoning in schools,0.3333
2713,783,bt_nllb_russian,school mercury poisoning,0.3333
2714,783,bt_nllb_tamil,Mercury poisoning in schools,0.3333
2715,783,original,school mercury poisoning,0.3333
2716,783,sensedisambiguation,school mercury poisoning,0.3333
2717,783,sensedisambiguation.replace,school mercury poisoning,0.3333
2718,783,stem.krovetz,school mercury poison,0.3333
2719,783,stem.lovins,school mercur poison,0.3333
2720,783,stem.paicehusk,school mercury poison,0.3333
2721,783,stem.porter,school mercuri poison,0.3333
2722,783,stem.porter2,school mercuri poison,0.3333
2723,783,stem.sstemmer,school mercury poisoning,0.3333
2724,783,thesaurus.topn3,school mercury poisoning,0.3333
2725,783,thesaurus.topn3.replace,school mercury poisoning,0.3333
2726,783,wiki.topn3,school mercury poisoning triggerfish antarctic toothfish fish fin shoaling schooling mercury poisoning drug eruptions antitoxin mercury poisoning,0.3333
2727,784,-1,mersenne primes,1.0
2728,784,anchor.topn3,mersenne primes,1.0
2729,784,anchor.topn3.replace,mersenne primes,1.0
2730,784,bt_bing_arabic,Mersenne Prime Numbers,1.0
2731,784,bt_bing_french,Mersenne primes,1.0
2732,784,bt_bing_german,Mersenne primes,1.0
2733,784,bt_bing_korean,Mersenne prime,1.0
2734,784,bt_bing_malay,Prime Mersenne,1.0
2735,784,bt_bing_russian,Mersenne Primes,1.0
2736,784,bt_bing_swahili,Mersenne Primes,1.0
2737,784,bt_bing_tamil,Mersenne Prime,1.0
2738,784,bt_nllb_malay,number of mersenne primes,1.0
2739,784,bt_nllb_swahili,mersenne primes,1.0
2740,784,bt_nllb_tamil,Mersenne s chief,1.0
2741,784,conceptluster.topn5.3.qld,mersenne primes mersenne prime,1.0
2742,784,conceptnet.topn3,mersenne primes,1.0
2743,784,conceptnet.topn3.replace,mersenne primes,1.0
2744,784,docluster.topn10.3.qld,mersenne primes prime number gener,1.0
2745,784,glove.topn3,mersenne primes proth frahd reciprocals nasdaq,1.0
2746,784,original,mersenne primes,1.0
2747,784,relevancefeedback.topn10.qld,mersenne primes prime student gener number mersenn,1.0
2748,784,rm3.topn10.10.0.5.bm25,mersenne primes prime gener student number mersenn,1.0
2749,784,sensedisambiguation,mersenne primes prime,1.0
2750,784,sensedisambiguation.replace,mersenne prime,1.0
2751,784,stem.krovetz,mersenne prime,1.0
2752,784,stem.porter,mersenn prime,1.0
2753,784,stem.porter2,mersenn prime,1.0
2754,784,stem.sstemmer,mersenne prime,1.0
2755,784,tagmee.topn3,mersenne primes Mersenne prime,1.0
2756,784,tagmee.topn3.replace,Mersenne prime,1.0
2757,784,termluster.topn5.3.qld,mersenne primes prime number number mersenn,1.0
2758,784,thesaurus.topn3,mersenne primes,1.0
2759,784,thesaurus.topn3.replace,mersenne primes,1.0
2760,784,word2vec.topn3,mersenne primes non primes repunit pseudoprimes,1.0
2761,784,word2vec.topn3.replace,mersenne non primes repunit pseudoprimes,1.0
2762,784,wordnet.topn3,mersenne primes blossom ground bloom,1.0
2763,785,-1,Ivory-billed woodpecker,1.0
2764,785,anchor.topn3,ivory billed woodpecker,1.0
2765,785,anchor.topn3.replace,ivory billed woodpecker,1.0
2766,785,bt_bing_arabic,Ivory woodpecker,1.0
2767,785,bt_bing_chinese_simplified,Ivory billed woodpecker,1.0
2768,785,bt_bing_french,Ivory billed Woodpecker,1.0
2769,785,bt_bing_korean,Ivory billed woodpecker,1.0
2770,785,bt_bing_malay,Woodpecker billed ivory,1.0
2771,785,bt_bing_persian,Ivory Billing Woodpecker,1.0
2772,785,bt_bing_russian,White billed Woodpecker,1.0
2773,785,bt_nllb_arabic,The wood bird from the ivory column,1.0
2774,785,bt_nllb_chinese_yue,Ivory wood,1.0
2775,785,bt_nllb_french,The species of ivory ball woodpeckers,1.0
2776,785,bt_nllb_malay,Ivory bodied woodpecker,1.0
2777,785,conceptluster.topn5.3.qld,ivory billed woodpecker,1.0
2778,785,conceptnet.topn3,ivory billed woodpecker redheaded woodpecker,1.0
2779,785,conceptnet.topn3.replace,ivory billed redheaded woodpecker,1.0
2780,785,docluster.topn10.3.qld,ivory billed woodpecker woodpeck,1.0
2781,785,glove.topn3,ivory billed woodpecker cw mangxamba pileated red cockaded,1.0
2782,785,original,Ivory billed woodpecker,1.0
2783,785,relevancefeedback.topn10.qld,ivory billed woodpecker woodpeck caviti e bird s warbler our,1.0
2784,785,rm3.topn10.10.0.5.bm25,ivory billed woodpecker woodpeck caviti e program our,1.0
2785,785,rm3.topn10.10.0.5.qld,ivory billed woodpecker woodpeck caviti e bird s,1.0
2786,785,sensedisambiguation,Ivory billed woodpecker,1.0
2787,785,sensedisambiguation.replace,Ivory billed woodpecker,1.0
2788,785,stem.krovetz,ivory bill woodpecker,1.0
2789,785,stem.lovins,ivor bil woodpecker,1.0
2790,785,stem.porter,ivori bill woodpeck,1.0
2791,785,stem.porter2,ivori bill woodpeck,1.0
2792,785,stem.sstemmer,ivory billed woodpecker,1.0
2793,785,stem.trunc5,ivory bille woodp,1.0
2794,785,tagmee.topn3,ivory billed woodpecker Ivory billed woodpecker,1.0
2795,785,tagmee.topn3.replace,Ivory billed woodpecker,1.0
2796,785,termluster.topn5.3.qld,ivory billed woodpecker wood tree speci,1.0
2797,785,thesaurus.topn3,ivory billed woodpecker,1.0
2798,785,thesaurus.topn3.replace,ivory billed woodpecker,1.0
2799,785,wiki.topn3,ivory billed woodpecker carolina parakeet labrador duck passenger pigeon ivory billed woodpecker,1.0
2800,785,wiki.topn3.replace,carolina parakeet labrador duck passenger pigeon ivory billed woodpecker,1.0
2801,785,word2vec.topn3,ivory billed woodpecker pileated pileated,1.0
2802,785,wordnet.topn3,ivory billed woodpecker peckerwood pecker,1.0
2803,785,wordnet.topn3.replace,ivory billed pecker peckerwood,1.0
2804,786,-1,Yew trees,0.5
2805,786,anchor.topn3,yew trees taxu floridana marsiling baleu osch os delhez,1.0
2806,786,conceptluster.topn5.3.qld,yew trees taxus baccata,1.0
2807,786,rm3.topn10.10.0.5.bm25,yew trees from new cancer paclitaxel,1.0
2808,786,rm3.topn10.10.0.5.qld,yew trees environment taxol zone herb tree forest would,1.0
2809,786,sensedisambiguation,Yew trees tree,1.0
2810,786,tagmee.topn3,yew trees Taxus baccata Taxus baccata,1.0
2811,786,tagmee.topn3.replace,Taxus baccata Taxus baccata,1.0
2812,786,wordnet.topn3.replace,yew tree diagram corner,1.0
2813,786,bt_bing_arabic,Yew trees,0.5
2814,786,bt_bing_chinese_simplified,Yew trees,0.5
2815,786,bt_bing_german,Yew,0.5
2816,786,bt_bing_korean,Yew tree,0.5
2817,786,bt_bing_malay,Yew Tree,0.5
2818,786,bt_bing_russian,Yew trees,0.5
2819,786,bt_bing_swahili,Yew trees,0.5
2820,786,bt_bing_tamil,Yew Trees,0.5
2821,786,bt_nllb_swahili,The Yew Trees,0.5
2822,786,conceptnet.topn3,yew trees wood Pacific yew leaves squirrel,0.5
2823,786,conceptnet.topn3.replace,wood Pacific yew leaves squirrel,0.5
2824,786,docluster.topn10.3.qld,yew trees,0.5
2825,786,original,Yew trees,0.5
2826,786,sensedisambiguation.replace,yew tree,0.5
2827,786,stem.krovetz,yew tree,0.5
2828,786,stem.lovins,yew tree,0.5
2829,786,stem.porter,yew tree,0.5
2830,786,stem.porter2,yew tree,0.5
2831,786,stem.sstemmer,yew tree,0.5
2832,786,stem.trunc4,yew tree,0.5
2833,786,stem.trunc5,yew trees,0.5
2834,786,thesaurus.topn3,yew trees,0.5
2835,786,thesaurus.topn3.replace,yew trees,0.5
2836,787,-1,Sunflower Cultivation,1.0
2837,787,anchor.topn3,sunflower cultivation,1.0
2838,787,anchor.topn3.replace,sunflower cultivation,1.0
2839,787,bertqe.topn10.bm25,wild sunflow potenti sourc diseas,1.0
2840,787,bertqe.topn10.qld,cultiv sunflow tektran wild sunflow,1.0
2841,787,bt_bing_arabic,Sunflower cultivation,1.0
2842,787,bt_bing_chinese_simplified,Sunflower cultivation,1.0
2843,787,bt_bing_french,Sunflower cultivation,1.0
2844,787,bt_bing_german,Sunflower cultivation,1.0
2845,787,bt_bing_korean,Sunflower cultivation,1.0
2846,787,bt_bing_malay,Sunflower Cultivation,1.0
2847,787,bt_bing_persian,Sunflower cultivation,1.0
2848,787,bt_bing_russian,Sunflower cultivation,1.0
2849,787,bt_bing_swahili,Sunflower cultivation,1.0
2850,787,bt_bing_tamil,Sunflower cultivation,1.0
2851,787,bt_nllb_arabic,Planting sunflowers,1.0
2852,787,bt_nllb_french,The cultivation of sunflower,1.0
2853,787,bt_nllb_german,Planting of sunflowers,1.0
2854,787,bt_nllb_malay,Cultivation of Sunflowers,1.0
2855,787,bt_nllb_persian,He planted sunflowers,1.0
2856,787,bt_nllb_russian,The sunflower,1.0
2857,787,bt_nllb_swahili,Planting a Sunflower,1.0
2858,787,bt_nllb_tamil,The cultivation of sunflower,1.0
2859,787,conceptluster.topn5.3.qld,sunflower cultivation cotton helianthus,1.0
2860,787,conceptnet.topn3,sunflower cultivation culture,1.0
2861,787,conceptnet.topn3.replace,sunflower culture,1.0
2862,787,docluster.topn10.3.qld,sunflower cultivation sunflow,1.0
2863,787,original,Sunflower Cultivation,1.0
2864,787,relevancefeedback.topn10.qld,sunflower cultivation sunflow c,1.0
2865,787,rm3.topn10.10.0.5.bm25,sunflower cultivation sunflow speci gene,1.0
2866,787,rm3.topn10.10.0.5.qld,sunflower cultivation sunflow j c speci gene,1.0
2867,787,stem.krovetz,sunflower cultivation,1.0
2868,787,stem.lovins,sunflower cultiv,1.0
2869,787,stem.paicehusk,sunflow cult,1.0
2870,787,stem.porter,sunflow cultiv,1.0
2871,787,stem.porter2,sunflow cultiv,1.0
2872,787,stem.sstemmer,sunflower cultivation,1.0
2873,787,tagmee.topn3,sunflower cultivation Helianthus Cotton,1.0
2874,787,tagmee.topn3.replace,Helianthus Cotton,1.0
2875,787,termluster.topn5.3.qld,sunflower cultivation resist cultiv sunflow resist,1.0
2876,787,thesaurus.topn3,sunflower cultivation,1.0
2877,787,thesaurus.topn3.replace,sunflower cultivation,1.0
2878,787,word2vec.topn3,sunflower cultivation rapeseed,1.0
2879,787,word2vec.topn3.replace,rapeseed cultivation,1.0
2880,787,wordnet.topn3,sunflower cultivation helianthus finish polish,1.0
2881,788,-1,Reverse mortgages,1.0
2882,788,anchor.topn3,reverse mortgages,1.0
2883,788,anchor.topn3.replace,reverse mortgages,1.0
2884,788,bt_bing_arabic,Reverse mortgages,1.0
2885,788,bt_bing_chinese_simplified,Reverse mortgages,1.0
2886,788,bt_bing_french,Reverse mortgages,1.0
2887,788,bt_bing_german,Reverse mortgages,1.0
2888,788,bt_bing_korean,Reverse Mortgage,1.0
2889,788,bt_bing_malay,Reverse mortgage,1.0
2890,788,bt_bing_persian,Reverse Mortgage,1.0
2891,788,bt_bing_russian,Reverse Mortgage,1.0
2892,788,bt_bing_tamil,Reverse mortgages,1.0
2893,788,bt_nllb_arabic,The reverse mortgage,1.0
2894,788,bt_nllb_chinese_yue,Reverse mortgages,1.0
2895,788,bt_nllb_french,Reverse mortgage loans,1.0
2896,788,bt_nllb_malay,Reverse mortgage loans,1.0
2897,788,bt_nllb_persian,Reverse mortgages,1.0
2898,788,bt_nllb_russian,Mortgage loans,1.0
2899,788,conceptluster.topn5.3.qld,reverse mortgages mortgage loan,1.0
2900,788,docluster.topn10.3.qld,reverse mortgages you mortgag,1.0
2901,788,glove.topn3.replace,reverse subprime,1.0
2902,788,original,Reverse mortgages,1.0
2903,788,relevancefeedback.topn10.qld,reverse mortgages loan mortgag you hud,1.0
2904,788,rm3.topn10.10.0.5.bm25,reverse mortgages you hud mortgag home,1.0
2905,788,rm3.topn10.10.0.5.qld,reverse mortgages you loan mortgag hud home,1.0
2906,788,sensedisambiguation,Reverse mortgages mortgage,1.0
2907,788,sensedisambiguation.replace,reverse mortgage,1.0
2908,788,stem.krovetz,reverse mortgage,1.0
2909,788,stem.sstemmer,reverse mortgage,1.0
2910,788,tagmee.topn3,reverse mortgages Mortgage loan,1.0
2911,788,tagmee.topn3.replace,Mortgage loan,1.0
2912,788,termluster.topn5.3.qld,reverse mortgages secur program mortgag secur revers program,1.0
2913,788,thesaurus.topn3,reverse mortgages,1.0
2914,788,thesaurus.topn3.replace,reverse mortgages,1.0
2915,788,wiki.topn3,reverse mortgages loan mortgage collateral finance mortgage loan,1.0
2916,788,wiki.topn3.replace,loan mortgage collateral finance mortgage loan,1.0
2917,789,-1,abandoned mine reclamation,0.5
2918,789,conceptluster.topn5.3.qld,abandoned mine reclamation mining mine reclamation,1.0
2919,789,stem.trunc4,aban mine recl,1.0
2920,789,tagmee.topn3,abandoned mine reclamation Mining Mine reclamation,1.0
2921,789,tagmee.topn3.replace,Mining Mine reclamation,1.0
2922,789,termluster.topn5.3.qld,abandoned mine reclamation site reclam project abandon coal reclam site project pennsylvania,1.0
2923,789,wordnet.topn3,abandoned mine reclamation derelict deserted give up reformation renewal,1.0
2924,789,anchor.topn3,abandoned mine reclamation tavarua hakkari стрезовце,0.5
2925,789,bt_bing_arabic,Reclamation of abandoned mines,0.5
2926,789,bt_bing_chinese_simplified,Reclamation of abandoned mines,0.5
2927,789,bt_bing_french,Reclamation of an abandoned mine,0.5
2928,789,bt_bing_malay,Abandoned mine reclamation,0.5
2929,789,bt_bing_russian,Reclamation of abandoned mines,0.5
2930,789,bt_nllb_french,abandoned mining,0.5
2931,789,bt_nllb_korean,Abandoned mining,0.5
2932,789,bt_nllb_russian,Mining abandoned,0.5
2933,789,conceptnet.topn3,abandoned mine reclamation coal reformation,0.5
2934,789,original,abandoned mine reclamation,0.5
2935,789,relevancefeedback.topn10.qld,abandoned mine reclamation part reclam,0.5
2936,789,sensedisambiguation,abandoned vacate mine reclamation,0.5
2937,789,stem.krovetz,abandoned mine reclamation,0.5
2938,789,stem.lovins,abandon min reclam,0.5
2939,789,stem.paicehusk,abandon min reclam,0.5
2940,789,stem.porter,abandon mine reclam,0.5
2941,789,stem.porter2,abandon mine reclam,0.5
2942,789,stem.sstemmer,abandoned mine reclamation,0.5
2943,789,thesaurus.topn3,abandoned mine reclamation,0.5
2944,789,thesaurus.topn3.replace,abandoned mine reclamation,0.5
2945,790,-1,women's rights in Saudi Arabia,1.0
2946,790,bertqe.topn10.bm25,saudi arabia intern parent child,1.0
2947,790,bt_bing_arabic,Women s Rights in Saudi Arabia,1.0
2948,790,bt_bing_chinese_simplified,Women s rights in Saudi Arabia,1.0
2949,790,bt_bing_french,Women s rights in Saudi Arabia,1.0
2950,790,bt_bing_german,Women s rights in Saudi Arabia,1.0
2951,790,bt_bing_korean,Women s Rights in Saudi Arabia,1.0
2952,790,bt_bing_malay,women s rights in Saudi Arabia,1.0
2953,790,bt_bing_persian,Women s Rights in Saudi Arabia,1.0
2954,790,bt_bing_russian,Women s rights in Saudi Arabia,1.0
2955,790,bt_bing_swahili,Women s rights in Saudi Arabia,1.0
2956,790,bt_bing_tamil,Women s rights in Saudi Arabia,1.0
2957,790,bt_nllb_arabic,Women s rights in Saudi Arabia,1.0
2958,790,bt_nllb_chinese_yue,The rights of women in Saudi Arabia,1.0
2959,790,bt_nllb_french,Women s rights in Saudi Arabia,1.0
2960,790,bt_nllb_german,Women s rights in Saudi Arabia,1.0
2961,790,bt_nllb_korean,Women s rights in Saudi Arabia,1.0
2962,790,bt_nllb_malay,Women s rights in Saudi Arabia,1.0
2963,790,bt_nllb_persian,Women s rights in Saudi Arabia,1.0
2964,790,bt_nllb_russian,Women s rights in Saudi Arabia,1.0
2965,790,bt_nllb_swahili,Women s rights in Saudi Arabia,1.0
2966,790,bt_nllb_tamil,Women s rights in Saudi Arabia,1.0
2967,790,conceptluster.topn5.3.qld,women s rights saudi arabia women s rights saudi arabia,1.0
2968,790,conceptnet.topn3,women s rights saudi arabia dress recklessly Saudi Arabian Saudi Arabian Arabian Peninsula,1.0
2969,790,docluster.topn10.3.qld,women s rights in saudi arabia govern,1.0
2970,790,glove.topn3,women s rights saudi arabia men girls s whose human freedom arabia riyadh saudi oman,1.0
2971,790,glove.topn3.replace,men girls s whose human freedom arabia riyadh saudi oman,1.0
2972,790,original,women s rights in Saudi Arabia,1.0
2973,790,relevancefeedback.topn10.qld,women s rights in saudi arabia govern,1.0
2974,790,rm3.topn10.10.0.5.bm25,women s rights in saudi arabia govern her,1.0
2975,790,rm3.topn10.10.0.5.qld,women s rights in saudi arabia govern,1.0
2976,790,sensedisambiguation,women womanhood s rights right field in Saudi Arabia arabian peninsula,1.0
2977,790,stem.krovetz,women s rights in saudi arabia,1.0
2978,790,stem.porter,women s right in saudi arabia,1.0
2979,790,stem.porter2,women s right in saudi arabia,1.0
2980,790,stem.sstemmer,women s right in saudi arabia,1.0
2981,790,stem.trunc5,women s right in saudi arabi,1.0
2982,790,tagmee.topn3,women s rights saudi arabia Women s rights in Saudi Arabia Saudi Arabia,1.0
2983,790,tagmee.topn3.replace,Women s rights in Saudi Arabia Saudi Arabia,1.0
2984,790,termluster.topn5.3.qld,women s rights saudi arabia arabia countri onli women state saudi arabia countri onli countri onli right,1.0
2985,790,thesaurus.topn3,women s rights saudi arabia,1.0
2986,790,thesaurus.topn3.replace,women s rights saudi arabia,1.0
2987,790,wordnet.topn3,women s rights saudi arabia char charwoman cleaning woman compensate Saudi Arabian Saudi Arabian Arabian Peninsula,1.0
2988,791,-1,Gullah geechee language culture,1.0
2989,791,anchor.topn3,gullah geechee language culture gullah island binyah ambelau,1.0
2990,791,anchor.topn3.replace,gullah island binyah ambelau geechee language culture,1.0
2991,791,bertqe.topn10.bm25,island marsh moss like lace,1.0
2992,791,bertqe.topn10.qld,queen quet from island marsh,1.0
2993,791,bt_bing_french,Gullah Geechee Language Culture,1.0
2994,791,bt_bing_german,Gullah Geechee Language Culture,1.0
2995,791,bt_bing_korean,Gullah geechee Language Culture,1.0
2996,791,bt_bing_malay,Gullah geechee language culture,1.0
2997,791,bt_bing_russian,Gullah geechee language culture,1.0
2998,791,bt_bing_swahili,Gullah geechee language culture,1.0
2999,791,bt_bing_tamil,Gullah Keechi Language Culture,1.0
3000,791,bt_nllb_chinese_yue,Gullah geechee language and culture,1.0
3001,791,bt_nllb_french,The culture of the Gullah Geechee language,1.0
3002,791,bt_nllb_malay,The culture of the Gullah geechee language,1.0
3003,791,bt_nllb_swahili,The culture of the Gulah geechee language,1.0
3004,791,conceptluster.topn5.3.qld,gullah geechee language culture culture gullah language,1.0
