,qid,order,query,bm25.ndcg
5229,QALD2_te-40,sensedisambiguation,List tilt all boardgames by GMT greenwich mean time,0.0644
5230,QALD2_te-40,anchor.topn3.replace,nedjeljni list adowayom boardgames nbsp year ton fmtv fanpro,0.0526
5231,QALD2_te-40,conceptnet.topn3,list boardgames gmt distribution list Greenwich Mean Time julian day,0.0369
5232,QALD2_te-40,wordnet.topn3.replace,number lean boardgames universal time UT,0.0347
5233,QALD2_te-40,bt_bing_chinese_simplified,List all board games by Greenwich Mean Time,0.0
5234,QALD2_te-40,bt_nllb_arabic,List all board games by timing,0.0
5235,QALD2_te-40,bt_nllb_chinese_yue,This is a list of all the chess games by GMT,0.0
5236,QALD2_te-40,bt_nllb_persian,All the board games are played with a time lapse a time lapse a time lapse a time lapse a time lapse a time lapse a time lapse a time lapse a time lapse a time lapse a time lapse a time lapse a time lapse a time lapse a time lapse a time lapse a time lapse a time lapse a time lapse a time lapse a time lapse a time lapse a time lapse a time lapse a time lapse a time lapse a time lapse a time lapse a time lapse a time lapse a time lapse a time lapse a time lapse a time lapse a time lapse a time lapse a time lapse a time lapse a time lapse a time lapse a lapse a lapse a lapse a lapse a lapse a lapse a lapse a lapse a lapse a lapse a time time time time time a time time time time time time time time time time time time time time time time time time time time time time time time time time time time time time time time time time time time time time time time time time time time time time time time time time time time time time time time time time time time time time time time time time time time time time time time time time time time time time time time time time time time time time time time time time time time time time time time time time time time,0.0
5237,QALD2_te-40,conceptnet.topn3.replace,distribution list boardgames Greenwich Mean Time julian day,0.0
5238,QALD2_te-40,glove.topn3.replace,list mleggett statesman com a m,0.0
5239,QALD2_te-40,sensedisambiguation.replace,tilt all boardgames by greenwich mean time,0.0
5240,QALD2_te-40,stem.trunc4,list all boar by gmt,0.0
5241,QALD2_te-40,tagmee.topn3.replace,Greenwich Mean Time,0.0
5242,QALD2_te-40,wiki.topn3,list boardgames gmt geography greenwich time united kingdom western european summer time greenwich mean time,0.0
5243,QALD2_te-40,wiki.topn3.replace,geography greenwich time united kingdom western european summer time greenwich mean time,0.0
5244,QALD2_te-40,word2vec.topn3.replace,list play by mail play by post utc GMT cst,0.0
5245,QALD2_te-40,wordnet.topn3,list boardgames gmt heel name Greenwich Time Greenwich Mean Time,0.0
5246,QALD2_te-41,-1,Who founded Intel?,0.0805
5247,QALD2_te-41,wiki.topn3.replace,motherboard companies sun microsystems dell intel,0.0763
5248,QALD2_te-41,glove.topn3.replace,established co founded amd ibm,0.0721
5249,QALD2_te-41,sensedisambiguation,Who founded witness Intel,0.0709
5250,QALD2_te-41,anchor.topn3.replace,founded sodaville an eefj grandprism,0.0
5251,QALD2_te-41,bertqe.topn10.bm25,state similarentitynam iic industri internet,0.0
5252,QALD2_te-41,bertqe.topn10.qld,categori x architectur assembl languag,0.0
5253,QALD2_te-41,bt_nllb_chinese_yue,Who invented information,0.0
5254,QALD2_te-41,bt_nllb_korean,Who invented Intel,0.0
5255,QALD2_te-41,bt_nllb_swahili,Who invented Intel,0.0
5256,QALD2_te-41,conceptnet.topn3.replace,founded a company,0.0
5257,QALD2_te-41,relevancefeedback.topn10.qld,who founded intel format object system pascal industri asteroid assembl intel star,0.0
5258,QALD2_te-41,sensedisambiguation.replace,Who witness Intel,0.0
5259,QALD2_te-41,stem.trunc4,who foun inte,0.0
5260,QALD2_te-41,word2vec.topn3,founded intel co founded established cofounded humint sigint,0.0
5261,QALD2_te-41,word2vec.topn3.replace,co founded established cofounded humint sigint,0.0
5262,QALD2_te-42,-1,Who is the husband of Amanda Palmer?,0.076
5263,QALD2_te-42,anchor.topn3,husband amanda palmer dalit valentine jeff dura augustin hubert eqal amanda eqal greg vybz llope unitarian,0.0649
5264,QALD2_te-42,relevancefeedback.topn10.qld,who is the husband of amanda palmer ned onion length palmer music reba eastend,0.0598
5265,QALD2_te-42,anchor.topn3.replace,dalit valentine jeff dura augustin hubert eqal amanda eqal greg vybz llope unitarian,0.0
5266,QALD2_te-42,bertqe.topn10.bm25,categori music televis seri televis,0.0
5267,QALD2_te-42,conceptnet.topn3.replace,widow danilo Arnold Daniel Palmer palmerian,0.0
5268,QALD2_te-42,glove.topn3,husband amanda palmer wife father samantha marykane svahng watson,0.0
5269,QALD2_te-42,glove.topn3.replace,wife father samantha marykane svahng watson,0.0
5270,QALD2_te-42,relevancefeedback.topn10.bm25,who is the husband of amanda palmer onion ned song palmer eastend length reba music toast,0.0
5271,QALD2_te-42,stem.lovins,wh is th husband of amand palmer,0.0
5272,QALD2_te-42,stem.paicehusk,who is the husband of amand palm,0.0
5273,QALD2_te-42,stem.trunc4,who is the husb of aman palm,0.0
5274,QALD2_te-42,stem.trunc5,who is the husba of amand palme,0.0
5275,QALD2_te-42,wiki.topn3,husband amanda palmer throlling stones fleetwood mac led zeppelin evelyn evelyn members dresden dolls members thdresden dolls amanda palmer,0.0
5276,QALD2_te-42,wiki.topn3.replace,throlling stones fleetwood mac led zeppelin evelyn evelyn members dresden dolls members thdresden dolls amanda palmer,0.0
5277,QALD2_te-42,word2vec.topn3,husband amanda palmer wife father in law mother in law chloe megan olivia clive newman matthews,0.0
5278,QALD2_te-42,word2vec.topn3.replace,wife father in law mother in law chloe megan olivia clive newman matthews,0.0
5279,QALD2_te-42,wordnet.topn3,husband amanda palmer hubby economise economize Arnold Daniel Palmer Arnold Palmer,0.0
5280,QALD2_te-42,wordnet.topn3.replace,economize hubby economise amanda Arnold Daniel Palmer Arnold Palmer,0.0
5281,QALD2_te-43,-1,Give me all breeds of the German Shepherd dog.,0.6289
5282,QALD2_te-43,bt_bing_arabic,Give me all the breeds of the German Shepherd,0.6243
5283,QALD2_te-43,bt_bing_chinese_simplified,Give me all breeds of German Shepherds,0.6243
5284,QALD2_te-43,bt_bing_french,Give me all the German Shepherd breeds,0.6243
5285,QALD2_te-43,bt_bing_german,Give me all the breeds of German Shepherd,0.6243
5286,QALD2_te-43,bt_bing_russian,Give me all the German Shepherd breeds,0.6243
5287,QALD2_te-43,bt_nllb_german,Give me all the breeds of the German Shepherd,0.6243
5288,QALD2_te-43,bt_nllb_russian,Give me all the breeds of German shepherds,0.6243
5289,QALD2_te-43,stem.krovetz,give me all breed of the germany shepherd dog,0.5745
5290,QALD2_te-43,wordnet.topn3,give breeds german shepherd dog grant pass ease up engender stock High German German language sheepman sheepherder hotdog frankfurter track,0.5526
5291,QALD2_te-43,sensedisambiguation.replace,yield me all breed of the german shepherd dog,0.5177
5292,QALD2_te-43,anchor.topn3,give breeds german shepherd dog allegiance you we r ℛℳ reichsmark militari u mut safirio watched mcdreamy dog histori tarentella characters benton,0.481
5293,QALD2_te-43,bt_nllb_swahili,Give me every kind of German Shepherd dog,0.4745
5294,QALD2_te-43,glove.topn3,give breeds german shepherd dog take bred germany austrian piyanart srivalo cat,0.4487
5295,QALD2_te-43,bt_nllb_malay,Give me all kinds of German Shepherd dogs,0.3933
5296,QALD2_te-43,stem.paicehusk,giv me al bree of the germ shepherd dog,0.2412
5297,QALD2_te-43,word2vec.topn3,give breeds german shepherd dog provide breeders french germany sheep puppy,0.2374
5298,QALD2_te-43,wiki.topn3,give breeds german shepherd dog video greatest hits history foolish beat lovnever felt good give terrier group scent hound toy dog dog breed dachshund terrier miniaturschnauzer german shepherd,0.1723
5299,QALD2_te-43,conceptnet.topn3,give breeds german shepherd dog offer provide pay a language sheep bark pet,0.1369
5300,QALD2_te-43,wiki.topn3.replace,video greatest hits history foolish beat lovnever felt good give terrier group scent hound toy dog dog breed dachshund terrier miniaturschnauzer german shepherd,0.1274
5301,QALD2_te-43,bt_nllb_korean,Give me all the German Shepherds,0.1106
5302,QALD2_te-43,bertqe.topn10.bm25,ovtcharka attribut see also ovcharka,0.1034
5303,QALD2_te-43,stem.trunc5,give me all breed of the germa sheph dog,0.0633
5304,QALD2_te-43,bt_nllb_chinese_yue,Give me all kinds of German Shepherds,0.0581
5305,QALD2_te-43,bertqe.topn10.qld,categori russian cultur dog type,0.0523
5306,QALD2_te-43,anchor.topn3.replace,allegiance you we r breeds ℛℳ reichsmark militari u mut safirio watched mcdreamy dog histori tarentella characters benton,0.0
5307,QALD2_te-43,conceptnet.topn3.replace,offer provide pay breeds a language sheep bark pet,0.0
5308,QALD2_te-43,glove.topn3.replace,take bred germany austrian piyanart srivalo cat,0.0
5309,QALD2_te-43,stem.trunc4,give me all bree of the germ shep dog,0.0
5310,QALD2_te-43,word2vec.topn3.replace,provide breeders french germany sheep puppy,0.0
5311,QALD2_te-43,wordnet.topn3.replace,sacrifice turn over open stock spawn High German German language sheepman sheepherder pawl wienerwurst trail,0.0
5312,QALD2_te-44,-1,Which cities does the Weser flow through?,0.3548
5313,QALD2_te-44,wiki.topn3,cities weser flow alae units ancient rome verica gaius valerius pudens civitas weser weser drainage basin rivers bremen state weser,0.3495
5314,QALD2_te-44,bt_bing_arabic,What cities does Weser flow through,0.3458
5315,QALD2_te-44,bt_bing_chinese_simplified,Which cities does the Weser River flow through,0.3419
5316,QALD2_te-44,bt_bing_russian,Which cities does the Weser River flow through,0.3419
5317,QALD2_te-44,stem.trunc5,which citie does the weser flow throu,0.3294
5318,QALD2_te-44,anchor.topn3,cities weser flow weser quaboag wupper one tail mcing subgeostroph,0.3166
5319,QALD2_te-44,word2vec.topn3.replace,towns weser flow,0.3023
5320,QALD2_te-44,bt_bing_korean,Which city does the Weser River pass through,0.2906
5321,QALD2_te-44,bt_nllb_swahili,What cities do the Weser River pass through,0.2815
5322,QALD2_te-44,conceptluster.topn5.3.bm25,cities weser flow civitas,0.2685
5323,QALD2_te-44,conceptluster.topn5.3.qld,cities weser flow civitas,0.2685
5324,QALD2_te-44,stem.lovins,which cit do th weser flow through,0.2614
5325,QALD2_te-44,bt_bing_swahili,What cities does the Weser run through,0.253
5326,QALD2_te-44,bt_bing_french,Which cities does the Weser pass through,0.2463
5327,QALD2_te-44,wiki.topn3.replace,alae units ancient rome verica gaius valerius pudens civitas weser weser drainage basin rivers bremen state weser,0.2431
5328,QALD2_te-44,relevancefeedback.topn10.qld,which cities does the weser flow through river varrel geest vesdr harz model mouth,0.2296
5329,QALD2_te-44,bt_nllb_russian,What cities does Weser pass through,0.2242
5330,QALD2_te-44,relevancefeedback.topn10.bm25,which cities does the weser flow through river harz mouth termin vesdr varrel model geest,0.2207
5331,QALD2_te-44,bertqe.topn10.bm25,region north porta westfalica germani,0.2167
5332,QALD2_te-44,sensedisambiguation,Which cities city does the Weser flow stream through,0.215
5333,QALD2_te-44,sensedisambiguation.replace,Which city does the weser stream through,0.2143
5334,QALD2_te-44,bt_nllb_malay,Which city is the one that runs the Weser,0.2084
5335,QALD2_te-44,bertqe.topn10.qld,verden district landform north rhinewestphalia,0.1567
5336,QALD2_te-44,conceptnet.topn3.replace,a school a country a cemetery Weser River current movement water,0.1528
5337,QALD2_te-44,glove.topn3,cities weser flow towns leine papenburg,0.103
5338,QALD2_te-44,tagmee.topn3.replace,Civitas Weser,0.0984
5339,QALD2_te-44,anchor.topn3.replace,cities weser quaboag wupper one tail mcing subgeostroph,0.0604
5340,QALD2_te-44,wordnet.topn3.replace,metropolis urban center Weser River stream menstruate,0.0352
5341,QALD2_te-44,bt_nllb_chinese_yue,Which city does the River Wither flow through,0.0264
5342,QALD2_te-44,bt_nllb_german,Which cities does the river pass through,0.0264
5343,QALD2_te-44,stem.paicehusk,which city doe the wes flow through,0.0209
5344,QALD2_te-44,glove.topn3.replace,towns leine papenburg flow,0.0164
5345,QALD2_te-44,bt_bing_persian,Which cities does Vesser pass,0.0
5346,QALD2_te-44,bt_nllb_arabic,Which towns do the Wizards come from,0.0
5347,QALD2_te-44,bt_nllb_korean,Which city is the Weather flowing into,0.0
5348,QALD2_te-44,bt_nllb_persian,Who s the boss going through,0.0
5349,QALD2_te-44,bt_nllb_tamil,In which cities the wind is blowing,0.0
5350,QALD2_te-44,stem.trunc4,whic citi does the wese flow thro,0.0
5351,QALD2_te-45,-1,Which countries are connected by the Rhine?,0.1292
5352,QALD2_te-45,conceptnet.topn3.replace,continent flag war conterminous wired coupled Joseph Banks Rhine Rhein,0.0937
5353,QALD2_te-45,wordnet.topn3,countries connected rhine commonwealth body politic land get in touch touch base J B Rhine Rhein,0.0817
5354,QALD2_te-45,bt_bing_arabic,Which countries is the Rhine associated with,0.0765
5355,QALD2_te-45,bt_bing_chinese_simplified,Which countries does the Rhine connect to,0.0646
5356,QALD2_te-45,conceptluster.topn5.3.bm25,countries connected rhine,0.0646
5357,QALD2_te-45,conceptluster.topn5.3.qld,countries connected rhine,0.0646
5358,QALD2_te-45,termluster.topn5.3.bm25,countries connected rhine,0.0646
5359,QALD2_te-45,termluster.topn5.3.qld,countries connected rhine,0.0646
5360,QALD2_te-45,thesaurus.topn3,countries connected rhine,0.0646
5361,QALD2_te-45,thesaurus.topn3.replace,countries connected rhine,0.0646
5362,QALD2_te-45,glove.topn3,countries connected rhine nations governments westphalia meuse,0.0615
5363,QALD2_te-45,sensedisambiguation,Which countries state are connected plug in by the Rhine,0.0556
5364,QALD2_te-45,bertqe.topn10.qld,german old rhine old river,0.0512
5365,QALD2_te-45,relevancefeedback.topn10.qld,which countries are connected by the rhine canal nazi pass river luxembourg berlin rhine,0.05
5366,QALD2_te-45,relevancefeedback.topn10.bm25,which countries are connected by the rhine nazi pass canal berlin river railwai societi,0.0391
5367,QALD2_te-45,bt_nllb_russian,What countries is Rhine connected to,0.036
5368,QALD2_te-45,bt_nllb_swahili,What countries are connected to the Rhine,0.036
5369,QALD2_te-45,anchor.topn3,countries connected rhine manifold space path fulton hansen heeresgrupp oberrhein j envoi,0.0316
5370,QALD2_te-45,wordnet.topn3.replace,area nation tie plug in unite Joseph Banks Rhine Rhine River J B Rhine,0.023
5371,QALD2_te-45,glove.topn3.replace,nations governments connected westphalia meuse,0.0203
5372,QALD2_te-45,word2vec.topn3,countries connected rhine nations countires coutries linked danube volga bavaria,0.0203
5373,QALD2_te-45,anchor.topn3.replace,countries manifold space path fulton hansen heeresgrupp oberrhein j envoi,0.0
5374,QALD2_te-45,bertqe.topn10.bm25,attribut berlin ha develop highli,0.0
5375,QALD2_te-45,bt_nllb_tamil,Which countries are connected by rail,0.0
5376,QALD2_te-45,sensedisambiguation.replace,Which state are plug in by the rhine,0.0
5377,QALD2_te-45,stem.lovins,which countr ar connect by th rh,0.0
5378,QALD2_te-45,stem.paicehusk,which country ar connect by the rhin,0.0
5379,QALD2_te-45,stem.trunc4,whic coun are conn by the rhin,0.0
5380,QALD2_te-45,stem.trunc5,which count are conne by the rhine,0.0
5381,QALD2_te-45,word2vec.topn3.replace,nations countires coutries linked danube volga bavaria,0.0
5382,QALD2_te-46,-1,Which professional surfers were born on the Philippines?,0.19
5383,QALD2_te-46,sensedisambiguation.replace,Which professional surfer were yield on the philippine,0.1549
5384,QALD2_te-46,bt_bing_german,Which pro surfers were born in the Philippines,0.1459
5385,QALD2_te-46,anchor.topn3.replace,italiana fonoteca avanguardia surfers footballer footbal cricketer philippines,0.1192
5386,QALD2_te-46,stem.paicehusk,which profess surf wer born on the philippin,0.106
5387,QALD2_te-46,wordnet.topn3.replace,master professional person surfboarder gestate carry put up Filipino Republic of the Philippines,0.0657
5388,QALD2_te-46,glove.topn3.replace,amateur surfing née married manila,0.0652
5389,QALD2_te-46,tagmee.topn3.replace,Professional boxing Surfing Philippines,0.0584
5390,QALD2_te-46,anchor.topn3,professional surfers born philippines italiana fonoteca avanguardia footballer footbal cricketer,0.0
5391,QALD2_te-46,bertqe.topn10.bm25,blanchard alana blanchard name blanchard,0.0
5392,QALD2_te-46,bertqe.topn10.qld,cume support from surf,0.0
5393,QALD2_te-46,bt_bing_malay,Which professional sailor was born in the Philippines,0.0
5394,QALD2_te-46,bt_nllb_malay,Which professional waitress was born in the Philippines,0.0
5395,QALD2_te-46,conceptluster.topn5.3.bm25,professional surfers born philippines surfing professional boxing,0.0
5396,QALD2_te-46,conceptluster.topn5.3.qld,professional surfers born philippines surfing professional boxing,0.0
5397,QALD2_te-46,conceptnet.topn3,professional surfers born philippines doctor wave surfing birthday birth Quezon City,0.0
5398,QALD2_te-46,conceptnet.topn3.replace,doctor wave surfing birthday birth Quezon City,0.0
5399,QALD2_te-46,glove.topn3,professional surfers born philippines amateur surfing née married manila,0.0
5400,QALD2_te-46,relevancefeedback.topn10.bm25,which professional surfers were born on the philippines surf monica ep bailei brazilian air music megan bobbitt blanchard,0.0
5401,QALD2_te-46,relevancefeedback.topn10.qld,which professional surfers were born on the philippines surf ep camarin surfer lexi wave philippin brazilian,0.0
5402,QALD2_te-46,stem.lovins,which profes surfer wer born on th philip,0.0
5403,QALD2_te-46,stem.trunc4,whic prof surf were born on the phil,0.0
5404,QALD2_te-46,stem.trunc5,which profe surfe were born on the phili,0.0
5405,QALD2_te-46,tagmee.topn3,professional surfers born philippines Professional boxing Surfing Philippines,0.0
5406,QALD2_te-46,wiki.topn3,professional surfers born philippines list undisputed boxing champions list middleweight boxing champions boxing styles technique professional boxing surfing bodyboarding bodyboarding surfing volcaniarislands philippines spanish east indies philippines,0.0
5407,QALD2_te-46,wiki.topn3.replace,list undisputed boxing champions list middleweight boxing champions boxing styles technique professional boxing surfing bodyboarding bodyboarding surfing volcaniarislands philippines spanish east indies philippines,0.0
5408,QALD2_te-46,word2vec.topn3,professional surfers born philippines non professional amateur surfing surf married cebu philipines,0.0
5409,QALD2_te-46,word2vec.topn3.replace,non professional amateur surfing surf married cebu philipines,0.0
5410,QALD2_te-48,-1,In which UK city are the headquarters of the MI6?,0.0
5411,QALD2_te-49,-1,Which other weapons did the designer of the Uzi develop?,0.379
5412,QALD2_te-49,bt_bing_persian,What other weapons did Uzi Architect develop,0.3617
5413,QALD2_te-49,conceptnet.topn3,weapons designer uzi develop a war fighting war submachine gun modernize,0.3585
5414,QALD2_te-49,wordnet.topn3,weapons designer uzi develop weapon system artillery house decorator interior designer decorator make grow rise get,0.334
5415,QALD2_te-49,relevancefeedback.topn10.bm25,which other weapons did the designer of the uzi develop gun magnum weapon portugues game design syria,0.3329
5416,QALD2_te-49,termluster.topn5.3.bm25,weapons designer uzi develop,0.3293
5417,QALD2_te-49,termluster.topn5.3.qld,weapons designer uzi develop,0.3293
5418,QALD2_te-49,thesaurus.topn3,weapons designer uzi develop,0.3293
5419,QALD2_te-49,thesaurus.topn3.replace,weapons designer uzi develop,0.3293
5420,QALD2_te-49,bt_nllb_swahili,What other weapons did the Uzi maker develop,0.3076
5421,QALD2_te-49,tagmee.topn3,weapons designer uzi develop Weapon Video game design Uzi Economic development,0.2904
5422,QALD2_te-49,wordnet.topn3.replace,artillery weapon system interior decorator fashion designer couturier uzi acquire arise train,0.2471
5423,QALD2_te-49,wiki.topn3,weapons designer uzi develop military equipment projectile firearm weapon adrian carmack simgolf level editor video game design ak mac grenadlauncher uzi economic growth privatsector international trade economic development,0.2387
5424,QALD2_te-49,glove.topn3,weapons designer uzi develop weaponry landau dayan,0.1884
5425,QALD2_te-49,stem.trunc5,which other weapo did the desig of the uzi devel,0.1782
5426,QALD2_te-49,conceptnet.topn3.replace,a war fighting war designer submachine gun modernize,0.1611
5427,QALD2_te-49,tagmee.topn3.replace,Weapon Video game design Uzi Economic development,0.1266
5428,QALD2_te-49,word2vec.topn3,weapons designer uzi develop weaponry ak glock build acquire implement,0.1163
5429,QALD2_te-49,bt_nllb_chinese_yue,What other weapons did the designer Ozzy invent,0.1156
5430,QALD2_te-49,wiki.topn3.replace,military equipment projectile firearm weapon adrian carmack simgolf level editor video game design ak mac grenadlauncher uzi economic growth privatsector international trade economic development,0.0977
5431,QALD2_te-49,anchor.topn3.replace,weapons designer gamilia ramirez pinki region mirror cdcl,0.0
5432,QALD2_te-49,bertqe.topn10.bm25,parabellum firearm abandon militari project,0.0
5433,QALD2_te-49,bertqe.topn10.qld,categori submachin gun unit kingdom,0.0
5434,QALD2_te-49,bt_bing_tamil,What other weapons did the designer of Ujie develop,0.0
5435,QALD2_te-49,bt_nllb_arabic,What other weapons did designer Ozzy develop,0.0
5436,QALD2_te-49,bt_nllb_korean,What other weapons have the designers of the Uji machine developed,0.0
5437,QALD2_te-49,conceptluster.topn5.3.bm25,weapons designer uzi develop economic development video game design weapon,0.0
5438,QALD2_te-49,conceptluster.topn5.3.qld,weapons designer uzi develop economic development video game design weapon,0.0
5439,QALD2_te-49,glove.topn3.replace,weaponry designer landau dayan develop,0.0
5440,QALD2_te-49,stem.lovins,which other weapon did th designer of th uz develop,0.0
5441,QALD2_te-49,stem.paicehusk,which oth weapon did the design of the uz develop,0.0
5442,QALD2_te-49,stem.trunc4,whic othe weap did the desi of the uzi deve,0.0
5443,QALD2_te-49,word2vec.topn3.replace,weaponry designer ak glock build acquire implement,0.0
5444,QALD2_te-5,-1,What is the second highest mountain on Earth?,0.2534
5445,QALD2_te-5,bt_nllb_arabic,What s the second highest mountain on earth,0.2233
5446,QALD2_te-5,tagmee.topn3,second highest mountain earth Minute and second of arc Mountain Earth,0.1983
5447,QALD2_te-5,conceptluster.topn5.3.bm25,second highest mountain earth mountain minute second arc,0.1824
5448,QALD2_te-5,conceptluster.topn5.3.qld,second highest mountain earth minute second arc mountain,0.1824
5449,QALD2_te-5,anchor.topn3,second highest mountain earth second destin third first ath thuraiya munţii hintalo aychana village th spy fi earth sequel,0.1698
5450,QALD2_te-5,conceptnet.topn3,second highest mountain earth first minute rank hill climb planet ground,0.1669
5451,QALD2_te-5,bt_bing_swahili,What is the second highest mountain in the world,0.1616
5452,QALD2_te-5,bt_nllb_swahili,What is the second highest mountain in the world,0.1616
5453,QALD2_te-5,stem.lovins,what is th secons highest mountain on earth,0.1284
5454,QALD2_te-5,wordnet.topn3,second highest mountain earth arcsecond instant secondly gamey gamy high wad mint mass world ground,0.1097
5455,QALD2_te-5,bt_bing_chinese_simplified,What is the second tallest mountain on Earth,0.0892
5456,QALD2_te-5,relevancefeedback.topn10.qld,what is the second highest mountain on earth rank galaxi pakistan object list asteroid novel crater,0.086
5457,QALD2_te-5,word2vec.topn3,second highest mountain earth third fourth fifth lowest second highest hill planet heaven,0.0765
5458,QALD2_te-5,glove.topn3,second highest mountain earth third fourth lowest level slopes planet mars,0.068
5459,QALD2_te-5,relevancefeedback.topn10.bm25,what is the second highest mountain on earth magnet galaxi rank object crater schedul album river meru asteroid,0.0399
5460,QALD2_te-5,anchor.topn3.replace,second destin third first ath thuraiya munţii hintalo aychana village th spy fi earth sequel,0.0
5461,QALD2_te-5,bertqe.topn10.bm25,order should we make sandwich,0.0
5462,QALD2_te-5,bertqe.topn10.qld,attribut cineo program campo imperator,0.0
5463,QALD2_te-5,conceptnet.topn3.replace,first minute rank highest hill climb planet ground,0.0
5464,QALD2_te-5,glove.topn3.replace,third fourth lowest level slopes planet mars,0.0
5465,QALD2_te-5,sensedisambiguation.replace,What is the second high mountain on worldly concern,0.0
5466,QALD2_te-5,stem.paicehusk,what is the second highest mountain on ear,0.0
5467,QALD2_te-5,stem.trunc4,what is the seco high moun on eart,0.0
5468,QALD2_te-5,stem.trunc5,what is the secon highe mount on earth,0.0
5469,QALD2_te-5,tagmee.topn3.replace,Minute and second of arc Mountain Earth,0.0
5470,QALD2_te-5,wiki.topn3,second highest mountain earth minute second arc mountains geography terminology glacier mountain habitable zone planets terrestrial planets earth earth,0.0
5471,QALD2_te-5,wiki.topn3.replace,minute second arc mountains geography terminology glacier mountain habitable zone planets terrestrial planets earth earth,0.0
5472,QALD2_te-5,word2vec.topn3.replace,third fourth fifth lowest second highest hill planet heaven,0.0
5473,QALD2_te-5,wordnet.topn3.replace,arcsecond instant indorsement high eminent gamey stack plenty dry land globe solid ground,0.0
5474,QALD2_te-51,-1,Give me all Frisian islands that belong to the Netherlands.,0.6758
5475,QALD2_te-51,conceptluster.topn5.3.bm25,give frisian islands belong netherlands give frisian islands,0.6621
5476,QALD2_te-51,conceptluster.topn5.3.qld,give frisian islands belong netherlands give frisian islands,0.6621
5477,QALD2_te-51,bt_nllb_korean,Give me all the Frisian islands in the Netherlands,0.6292
5478,QALD2_te-51,bt_bing_korean,Give up all the Frisian islands that belong to the Netherlands,0.6259
5479,QALD2_te-51,wiki.topn3.replace,video greatest hits history foolish beat lovnever felt good give bays netherlands pellworm template frisian islands frisian islands kingdom netherlands netherlands member states dutch language union netherlands,0.5796
5480,QALD2_te-51,bt_bing_malay,Give me all the Frisian islands owned by the Netherlands,0.5514
5481,QALD2_te-51,sensedisambiguation,Give yield me all Frisian islands island that belong belong to to the Netherlands,0.5504
5482,QALD2_te-51,relevancefeedback.topn10.bm25,give me all frisian islands that belong to the netherlands island languag east museum c,0.4848
5483,QALD2_te-51,relevancefeedback.topn10.qld,give me all frisian islands that belong to the netherlands island east languag c,0.476
5484,QALD2_te-51,bt_nllb_swahili,Give me all the Frisian islands that are Dutch,0.4729
5485,QALD2_te-51,conceptnet.topn3,give frisian islands belong netherlands offer provide pay West Germanic,0.4712
5486,QALD2_te-51,bt_bing_french,Give me all the islands of Friesland that belong to the Netherlands,0.4428
5487,QALD2_te-51,anchor.topn3,give frisian islands belong netherlands allegiance you we r lön frisian üü together didn t see british european e t taniwharau,0.3924
5488,QALD2_te-51,glove.topn3,give frisian islands belong netherlands take saterland frisia archipelago dutch belgium,0.3878
5489,QALD2_te-51,wordnet.topn3,give frisian islands belong netherlands grant pass ease up belong to go Kingdom of The Netherlands Holland,0.3677
5490,QALD2_te-51,wordnet.topn3.replace,sacrifice turn over open frisian islands go belong to The Netherlands Nederland Holland,0.2551
5491,QALD2_te-51,word2vec.topn3,give frisian islands belong netherlands provide franconian frankish Zeelandic archipelago isles pertain belgium denmark nederland,0.1408
5492,QALD2_te-51,glove.topn3.replace,take saterland frisia archipelago belong dutch belgium,0.1287
5493,QALD2_te-51,bertqe.topn10.qld,municip friesland attribut utc offset,0.1281
5494,QALD2_te-51,bt_nllb_malay,Give me all the islands of Frisia that belong to the Netherlands,0.1268
5495,QALD2_te-51,stem.paicehusk,giv me al fris island that belong to the netherland,0.105
5496,QALD2_te-51,stem.lovins,giv me al fris island that belong to th netherland,0.1036
5497,QALD2_te-51,conceptnet.topn3.replace,offer provide pay West Germanic islands belong netherlands,0.1021
5498,QALD2_te-51,bt_bing_chinese_simplified,Give me all the Friesian islands that belong to the Netherlands,0.0483
5499,QALD2_te-51,bt_bing_tamil,Give me all the Friesian islands that belong to the Netherlands,0.0483
5500,QALD2_te-51,anchor.topn3.replace,allegiance you we r lön frisian üü islands together didn t see british european e t taniwharau,0.0262
5501,QALD2_te-51,word2vec.topn3.replace,provide franconian frankish Zeelandic archipelago isles pertain belgium denmark nederland,0.0138
5502,QALD2_te-51,bertqe.topn10.bm25,north north sea latd,0.0
5503,QALD2_te-51,bt_nllb_chinese_yue,Give me all the island of Fries which is part of the Netherlands,0.0
5504,QALD2_te-51,stem.trunc4,give me all fris isla that belo to the neth,0.0
5505,QALD2_te-51,stem.trunc5,give me all frisi islan that belon to the nethe,0.0
5506,QALD2_te-53,-1,What is the ruling party in Lisbon?,0.0
5507,QALD2_te-55,-1,Which Greek goddesses dwelt on Mount Olympus?,0.7588
5508,QALD2_te-55,relevancefeedback.topn10.bm25,which greek goddesses dwelt on mount olympus justic ida mytholog crete goddess hebe iri god,0.7442
5509,QALD2_te-55,relevancefeedback.topn10.qld,which greek goddesses dwelt on mount olympus ida crete god justic victori hebe iri goddess,0.7407
5510,QALD2_te-55,conceptluster.topn5.3.bm25,greek goddesses dwelt mount olympus greek mythology,0.7321
5511,QALD2_te-55,conceptluster.topn5.3.qld,greek goddesses dwelt mount olympus greek mythology,0.7321
5512,QALD2_te-55,bt_nllb_chinese_yue,Who were the Greek goddesses who lived on Mount Olympus,0.7203
