,qid,order,query,qld.ndcg
2172,QALD2_te-93,bt_bing_tamil,What films did Sam Raimi direct after Army of Darkness,0.8018
2173,QALD2_te-93,bt_nllb_swahili,What films did Sam Raimi direct after the Army of Darkness,0.8018
2174,QALD2_te-93,anchor.topn3,movies sam raimi direct army darkness kantharat mosoeu njacko aofiyebi raimi nureni film cannon direc framework,0.7941
2175,QALD2_te-93,wordnet.topn3,movies sam raimi direct army darkness motion picture flick surface to air missile orchestrate directly verbatim US Army shadow swarthiness,0.7936
2176,QALD2_te-93,glove.topn3,movies sam raimi direct army darkness films svahng zheed moodin pawf indirect directly forces military shadows twilight,0.7916
2177,QALD2_te-93,tagmee.topn3,movies sam raimi direct army darkness Feature film Sam Raimi Film director Army of Darkness,0.7791
2178,QALD2_te-93,tagmee.topn3.replace,Feature film Sam Raimi Film director Army of Darkness,0.7769
2179,QALD2_te-93,word2vec.topn3,movies sam raimi direct army darkness films jim alfie mr indirect directly troops light shadows,0.7617
2180,QALD2_te-93,bt_bing_korean,What movie did Sam Raimi direct after Armes of Darknes,0.7537
2181,QALD2_te-93,termluster.topn5.3.bm25,movies sam raimi direct army darkness,0.7518
2182,QALD2_te-93,termluster.topn5.3.qld,movies sam raimi direct army darkness,0.7518
2183,QALD2_te-93,thesaurus.topn3,movies sam raimi direct army darkness,0.7518
2184,QALD2_te-93,thesaurus.topn3.replace,movies sam raimi direct army darkness,0.7518
2185,QALD2_te-93,relevancefeedback.topn10.bm25,which movies did sam raimi direct after army of darkness film dead hercul,0.7449
2186,QALD2_te-93,relevancefeedback.topn10.qld,which movies did sam raimi direct after army of darkness film dead,0.7397
2187,QALD2_te-93,bt_nllb_malay,Which movie was directed by Sam Raimi after Army of Darkness,0.727
2188,QALD2_te-95,-1,Who wrote the lyrics for the Polish national anthem?,0.0727
2189,QALD2_te-95,word2vec.topn3,wrote lyrics polish national anthem writes penned authored songs song regional international local song hymn,0.3194
2190,QALD2_te-95,word2vec.topn3.replace,writes penned authored songs song polish regional international local song hymn,0.3194
2191,QALD2_te-95,conceptluster.topn5.3.bm25,wrote lyrics polish national anthem lyrics poland yet lost,0.316
2192,QALD2_te-95,conceptluster.topn5.3.qld,wrote lyrics polish national anthem lyrics poland yet lost,0.316
2193,QALD2_te-95,tagmee.topn3,wrote lyrics polish national anthem Lyrics Poland Is Not Yet Lost,0.316
2194,QALD2_te-95,tagmee.topn3.replace,Lyrics Poland Is Not Yet Lost,0.2471
2195,QALD2_te-95,bt_nllb_arabic,Who wrote the words to the Polish national anthem,0.2188
2196,QALD2_te-95,bt_nllb_french,Who wrote the words to the Polish national anthem,0.2188
2197,QALD2_te-95,bt_nllb_persian,Who wrote the words to the Polish national anthem,0.2188
2198,QALD2_te-95,bt_nllb_swahili,Who wrote the words to the Polish national anthem,0.2188
2199,QALD2_te-95,bt_bing_persian,Who wrote the Polish national anthem,0.2116
2200,QALD2_te-95,sensedisambiguation.replace,Who write the lyric for the polish national hymn,0.2015
2201,QALD2_te-95,wiki.topn3,wrote lyrics polish national anthem lyrics song songs lyrics compositions history poland maciej płażyński poland yet lost,0.2015
2202,QALD2_te-95,anchor.topn3,wrote lyrics polish national anthem purred wrote tv wants romanian polski lithuanian sozialisten national noodzaak paris span al hima gaumii community polish,0.1629
2203,QALD2_te-95,glove.topn3,wrote lyrics polish national anthem written writing songs song lithuanian hungarian public tune,0.1578
2204,QALD2_te-95,relevancefeedback.topn10.qld,who wrote the lyrics for the polish national anthem anthem nation lao thai cameroon music poland canada alexandrov,0.1278
2205,QALD2_te-95,relevancefeedback.topn10.bm25,who wrote the lyrics for the polish national anthem italian spanish anthem sloven cameroon music bocanegra kuwait alexandrov,0.1103
2206,QALD2_te-95,wordnet.topn3,wrote lyrics polish national anthem save publish write words lyric poem burnish finish smooth home subject hymn,0.1008
2207,QALD2_te-95,sensedisambiguation,Who wrote write the lyrics lyric for the Polish national anthem hymn,0.0923
2208,QALD2_te-95,termluster.topn5.3.bm25,wrote lyrics polish national anthem,0.0891
2209,QALD2_te-95,termluster.topn5.3.qld,wrote lyrics polish national anthem,0.0891
2210,QALD2_te-95,thesaurus.topn3,wrote lyrics polish national anthem,0.0891
2211,QALD2_te-95,thesaurus.topn3.replace,wrote lyrics polish national anthem,0.0891
2212,QALD2_te-95,wiki.topn3.replace,lyrics song songs lyrics compositions history poland maciej płażyński poland yet lost,0.0798
2213,QALD2_te-97,-1,Who painted The Storm on the Sea of Galilee?,0.6277
2214,QALD2_te-97,tagmee.topn3,painted storm sea galilee The Storm on the Sea of Galilee,0.639
2215,QALD2_te-97,conceptluster.topn5.3.bm25,painted storm sea galilee,0.6304
2216,QALD2_te-97,conceptluster.topn5.3.qld,painted storm sea galilee,0.6304
2217,QALD2_te-97,termluster.topn5.3.bm25,painted storm sea galilee,0.6304
2218,QALD2_te-97,termluster.topn5.3.qld,painted storm sea galilee,0.6304
2219,QALD2_te-97,thesaurus.topn3,painted storm sea galilee,0.6304
2220,QALD2_te-97,thesaurus.topn3.replace,painted storm sea galilee,0.6304
2221,QALD2_te-98,-1,Which country does the creator of Miffy come from?,0.6155
2222,QALD2_te-98,tagmee.topn3.replace,Miffy,0.6994
2223,QALD2_te-98,relevancefeedback.topn10.bm25,which country does the creator of miffy come from remast hukam miffi school land pattern netherland amlash brown comic,0.6646
2224,QALD2_te-98,tagmee.topn3,country creator miffy come Miffy,0.6345
2225,QALD2_te-98,wiki.topn3,country creator miffy come garbagpicking loossocks gin tonic miffy,0.6345
2226,QALD2_te-98,bt_bing_malay,Which country did the creator Miffy come from,0.6263
2227,QALD2_te-99,-1,For which label did Elvis record his first album?,0.1673
2228,QALD2_te-99,conceptluster.topn5.3.bm25,label elvis record first album elvis presley record label album first album twelve album gramophone record,0.443
2229,QALD2_te-99,conceptluster.topn5.3.qld,label elvis record first album elvis presley album gramophone record record label first album twelve album,0.443
2230,QALD2_te-99,tagmee.topn3,label elvis record first album Record label Elvis Presley Gramophone record First Album Twelve album Album,0.443
2231,QALD2_te-99,tagmee.topn3.replace,Record label Elvis Presley Gramophone record First Album Twelve album Album,0.4375
2232,QALD2_te-99,termluster.topn5.3.bm25,label elvis record first album,0.4007
2233,QALD2_te-99,termluster.topn5.3.qld,label elvis record first album,0.4007
2234,QALD2_te-99,thesaurus.topn3,label elvis record first album,0.4007
2235,QALD2_te-99,thesaurus.topn3.replace,label elvis record first album,0.4007
2236,QALD2_te-99,relevancefeedback.topn10.bm25,for which label did elvis record his first album song album perkin elvi writer,0.3189
2237,QALD2_te-99,wiki.topn3,label elvis record first album record labels independent record label independent record labels record label cardiovascular disease deaths tennessee sun records artists las vegas musicians elvis presley music introductions singl music gramophone record twelvalbum bcareful n t wish c cat trance first album twelve album albums media formats billboard album,0.3089
2238,QALD2_te-99,relevancefeedback.topn10.qld,for which label did elvis record his first album song perkin elvi album,0.2976
2239,QALD2_te-99,wiki.topn3.replace,record labels independent record label independent record labels record label cardiovascular disease deaths tennessee sun records artists las vegas musicians elvis presley music introductions singl music gramophone record twelvalbum bcareful n t wish c cat trance first album twelve album albums media formats billboard album,0.2417
2240,QALD2_te-99,glove.topn3,label elvis record first album records presley impersonators previous second third song,0.2207
2241,QALD2_te-99,word2vec.topn3,label elvis record first album presley elton second third last song,0.2147
2242,QALD2_tr-1,-1,Give me all female Russian astronauts.,0.544
2243,QALD2_tr-1,bt_bing_chinese_simplified,Give me all Russian female cosmonauts,0.8579
2244,QALD2_tr-1,bt_bing_korean,Give me all the female Russian cosmonauts,0.8579
2245,QALD2_tr-1,bt_bing_malay,Give me all the female Russian cosmonauts,0.8579
2246,QALD2_tr-1,bt_bing_persian,Give me all the Russian female cosmonauts,0.8579
2247,QALD2_tr-1,bt_bing_tamil,Give me all the Russian female cosmonauts,0.8579
2248,QALD2_tr-1,termluster.topn5.3.bm25,give female russian astronauts,0.8327
2249,QALD2_tr-1,termluster.topn5.3.qld,give female russian astronauts,0.8327
2250,QALD2_tr-1,thesaurus.topn3,give female russian astronauts,0.8327
2251,QALD2_tr-1,thesaurus.topn3.replace,give female russian astronauts,0.8327
2252,QALD2_tr-1,sensedisambiguation.replace,impart me all female russian astronaut,0.8194
2253,QALD2_tr-1,wordnet.topn3,give female russian astronauts grant pass ease up distaff female person spaceman cosmonaut,0.7384
2254,QALD2_tr-1,conceptluster.topn5.3.bm25,give female russian astronauts give astronaut russians,0.6333
2255,QALD2_tr-1,conceptluster.topn5.3.qld,give female russian astronauts give astronaut russians,0.6333
2256,QALD2_tr-1,sensedisambiguation,Give impart me all female Russian astronauts astronaut,0.6295
2257,QALD2_tr-1,glove.topn3,give female russian astronauts take male woman russia moscow cosmonauts iss,0.6119
2258,QALD2_tr-1,tagmee.topn3,give female russian astronauts Give In to Me Russians Astronaut,0.608
2259,QALD2_tr-1,wordnet.topn3.replace,sacrifice turn over open female person distaff russian spaceman cosmonaut,0.5751
2260,QALD2_tr-10,-1,In which country does the Nile start?,0.09
2261,QALD2_tr-10,wiki.topn3.replace,socialist state ethnic nationalism self governance nation state water transport egypt rivers egypt rivers south sudan nile,0.4546
2262,QALD2_tr-10,wiki.topn3,country nile start socialist state ethnic nationalism self governance nation state water transport egypt rivers egypt rivers south sudan nile,0.4517
2263,QALD2_tr-10,bt_bing_tamil,The Nile River starts in which country,0.3679
2264,QALD2_tr-10,bt_nllb_arabic,In which country does the Nile River start,0.3679
2265,QALD2_tr-10,bt_nllb_german,Which country is the source of the Nile,0.3679
2266,QALD2_tr-10,bt_nllb_korean,Which country does the Nile River start in,0.3679
2267,QALD2_tr-10,bt_nllb_swahili,From what country does the Nile River begin,0.3679
2268,QALD2_tr-10,tagmee.topn3,country nile start Nation state Nile,0.3679
2269,QALD2_tr-10,termluster.topn5.3.bm25,country nile start,0.3679
2270,QALD2_tr-10,termluster.topn5.3.qld,country nile start,0.3679
2271,QALD2_tr-10,thesaurus.topn3,country nile start,0.3679
2272,QALD2_tr-10,thesaurus.topn3.replace,country nile start,0.3679
2273,QALD2_tr-10,bt_nllb_persian,In which country does the Nile River begin,0.2321
2274,QALD2_tr-10,conceptluster.topn5.3.bm25,country nile start nation state,0.2069
2275,QALD2_tr-10,conceptluster.topn5.3.qld,country nile start nation state,0.2069
2276,QALD2_tr-10,conceptnet.topn3,country nile start nation river beginning begin,0.184
2277,QALD2_tr-10,wordnet.topn3,country nile start commonwealth body politic land Nile River embark on take off starting line,0.1585
2278,QALD2_tr-10,bt_bing_swahili,What country does the Nile begin in,0.1226
2279,QALD2_tr-10,bt_nllb_malay,In what country does the Nile begin,0.1226
2280,QALD2_tr-10,bt_nllb_tamil,What country does the Nile begin in,0.1226
2281,QALD2_tr-10,bt_bing_malay,In which country does the Nile begin,0.1064
2282,QALD2_tr-10,bt_bing_russian,In which country does the Nile begin,0.1064
2283,QALD2_tr-10,stem.krovetz,in which country do the nile start,0.1026
2284,QALD2_tr-10,bt_nllb_chinese_yue,From which country does the Nile begin,0.0994
2285,QALD2_tr-10,relevancefeedback.topn10.bm25,in which country does the nile start frasier parti sudan beke dam,0.092
2286,QALD2_tr-11,-1,Which countries have places with more than two caves?,0.1119
2287,QALD2_tr-11,bt_bing_german,In which countries are there places with more than two caves,0.1209
2288,QALD2_tr-11,sensedisambiguation,Which countries state have places topographic point with more than two caves cave,0.1153
2289,QALD2_tr-11,bt_bing_chinese_simplified,Which countries have more than two caves,0.1151
2290,QALD2_tr-11,bt_nllb_korean,Which countries have more than two caves,0.1151
2291,QALD2_tr-11,bt_nllb_tamil,In which countries are there more than two caves,0.1135
2292,QALD2_tr-13,-1,Which classis does the Millepede belong to?,1.0
2293,QALD2_tr-15,-1,Who created Goofy?,0.4609
2294,QALD2_tr-15,tagmee.topn3,created goofy Goofy,0.6561
2295,QALD2_tr-15,tagmee.topn3.replace,Goofy,0.6475
2296,QALD2_tr-15,conceptluster.topn5.3.bm25,created goofy,0.4965
2297,QALD2_tr-15,conceptluster.topn5.3.qld,created goofy,0.4965
2298,QALD2_tr-15,termluster.topn5.3.bm25,created goofy,0.4965
2299,QALD2_tr-15,termluster.topn5.3.qld,created goofy,0.4965
2300,QALD2_tr-15,thesaurus.topn3,created goofy,0.4965
2301,QALD2_tr-15,thesaurus.topn3.replace,created goofy,0.4965
2302,QALD2_tr-16,-1,Give me the capitals of all countries in Africa.,0.0
2303,QALD2_tr-16,conceptnet.topn3,give capitals countries africa offer provide pay caps continent flag war a continent a village an elephant,0.0296
2304,QALD2_tr-16,glove.topn3,give capitals countries africa take piyanart srivalo nations governments african continent,0.0234
2305,QALD2_tr-16,termluster.topn5.3.bm25,give capitals countries africa,0.0202
2306,QALD2_tr-16,termluster.topn5.3.qld,give capitals countries africa,0.0202
2307,QALD2_tr-16,thesaurus.topn3,give capitals countries africa,0.0202
2308,QALD2_tr-16,thesaurus.topn3.replace,give capitals countries africa,0.0202
2309,QALD2_tr-16,word2vec.topn3,give capitals countries africa provide capitols cities nations countires coutries african africans africa,0.0181
2310,QALD2_tr-16,conceptnet.topn3.replace,offer provide pay caps continent flag war a continent a village an elephant,0.0131
2311,QALD2_tr-16,word2vec.topn3.replace,provide capitols cities nations countires coutries african africans africa,0.0108
2312,QALD2_tr-16,glove.topn3.replace,take piyanart srivalo nations governments african continent,0.0091
2313,QALD2_tr-16,stem.trunc4,give me the capi of all coun in afri,0.0074
2314,QALD2_tr-17,-1,Give me all cities in New Jersey with more than 100000 inhabitants.,0.1171
2315,QALD2_tr-17,wordnet.topn3,give cities new jersey inhabitants grant pass ease up metropolis urban center freshly raw tee shirt NJ hundred thousand lakh dweller indweller,0.2336
2316,QALD2_tr-17,relevancefeedback.topn10.qld,give me all cities in new jersey with more than inhabitants list citi jersei provinc ben,0.2174
2317,QALD2_tr-17,sensedisambiguation,Give impart me all cities city in New raw Jersey new jersey with more than hundred thousand inhabitants inhabitant,0.1968
2318,QALD2_tr-17,termluster.topn5.3.bm25,give cities new jersey inhabitants,0.1947
2319,QALD2_tr-17,termluster.topn5.3.qld,give cities new jersey inhabitants,0.1947
2320,QALD2_tr-17,thesaurus.topn3,give cities new jersey inhabitants,0.1947
2321,QALD2_tr-17,thesaurus.topn3.replace,give cities new jersey inhabitants,0.1947
2322,QALD2_tr-17,bt_bing_arabic,Give me all the cities in New Jersey with a population of over,0.1773
2323,QALD2_tr-17,bt_nllb_arabic,Give me all the cities in New Jersey with a population over,0.1773
2324,QALD2_tr-17,bt_nllb_russian,Give me all the cities in New Jersey with a population of over,0.1773
2325,QALD2_tr-17,bt_nllb_swahili,Give me all the cities in New Jersey with a population of over,0.1773
2326,QALD2_tr-17,rm3.topn10.10.0.5.bm25,Give me all cities in New Jersey with more than 100000 inhabitants.,0.1699
2327,QALD2_tr-17,rm3.topn10.10.0.5.qld,Give me all cities in New Jersey with more than 100000 inhabitants.,0.1699
2328,QALD2_tr-17,bt_nllb_french,Give me every city in New Jersey with a population over,0.1579
2329,QALD2_tr-17,stem.paicehusk,giv me al city in new jersey with mor than inhabit,0.1307
2330,QALD2_tr-17,anchor.topn3.replace,allegiance you we r cities bibalayeva forms new yappin nj jersay jersey educ inhabitants,0.1223
2331,QALD2_tr-17,anchor.topn3,give cities new jersey inhabitants allegiance you we r bibalayeva forms new yappin nj jersay jersey educ,0.121
2332,QALD2_tr-18,-1,Which museum exhibits The Scream by Munch?,0.0
2333,QALD2_tr-18,wiki.topn3.replace,museums tourist activities museology museum museums tourist activities museology museum expressionist paintings madonna edvard munch ben day dots scream kurt schwitters madonna edvard munch national museum art architecturand design edvard munch,0.25
2334,QALD2_tr-18,wiki.topn3,museum exhibits scream munch museums tourist activities museology museum museums tourist activities museology museum expressionist paintings madonna edvard munch ben day dots scream kurt schwitters madonna edvard munch national museum art architecturand design edvard munch,0.2314
2335,QALD2_tr-18,tagmee.topn3.replace,Museum Museum The Scream Edvard Munch,0.1854
2336,QALD2_tr-18,sensedisambiguation.replace,Which museum expose The screech by munch,0.1821
2337,QALD2_tr-18,conceptluster.topn5.3.bm25,museum exhibits scream munch museum edvard munch,0.1714
2338,QALD2_tr-18,conceptluster.topn5.3.qld,museum exhibits scream munch edvard munch museum,0.1714
2339,QALD2_tr-18,bt_nllb_french,What museum is showing Munch s Cry,0.1643
2340,QALD2_tr-18,tagmee.topn3,museum exhibits scream munch Museum Museum The Scream Edvard Munch,0.1643
2341,QALD2_tr-18,bt_nllb_swahili,What museum is the Munch Declaration testimony to,0.1577
2342,QALD2_tr-21,-1,Which states border Illinois?,0.1324
2343,QALD2_tr-22,-1,In which country is the Limerick Lake?,0.5967
2344,QALD2_tr-22,tagmee.topn3,country limerick lake Limerick Lake,0.6485
2345,QALD2_tr-22,conceptluster.topn5.3.bm25,country limerick lake,0.6429
2346,QALD2_tr-22,conceptluster.topn5.3.qld,country limerick lake,0.6429
2347,QALD2_tr-22,termluster.topn5.3.bm25,country limerick lake,0.6429
2348,QALD2_tr-22,termluster.topn5.3.qld,country limerick lake,0.6429
2349,QALD2_tr-22,thesaurus.topn3,country limerick lake,0.6429
2350,QALD2_tr-22,thesaurus.topn3.replace,country limerick lake,0.6429
2351,QALD2_tr-22,tagmee.topn3.replace,Limerick Lake,0.6359
2352,QALD2_tr-22,relevancefeedback.topn10.qld,in which country is the limerick lake lake main ireland museum ontario bishop,0.6332
2353,QALD2_tr-22,bt_bing_arabic,What country is Lake Limerick in,0.6219
2354,QALD2_tr-22,bt_bing_chinese_simplified,What country is Lake Limerick in,0.6219
2355,QALD2_tr-22,bt_bing_french,What country is Lake Limerick in,0.6219
2356,QALD2_tr-22,bt_bing_german,What country is Limerick Lake in,0.6219
2357,QALD2_tr-22,bt_bing_persian,What country is Lake Limerick,0.6219
2358,QALD2_tr-22,bt_bing_swahili,What country is Limerick Lake in,0.6219
2359,QALD2_tr-22,wordnet.topn3,country limerick lake commonwealth body politic land,0.6156
2360,QALD2_tr-23,-1,Which television shows were created by Walt Disney?,0.6009
2361,QALD2_tr-23,bt_bing_swahili,What television shows were created by Walt Disney,0.6332
2362,QALD2_tr-23,termluster.topn5.3.bm25,television shows created walt disney,0.6304
2363,QALD2_tr-23,termluster.topn5.3.qld,television shows created walt disney,0.6304
2364,QALD2_tr-23,thesaurus.topn3,television shows created walt disney,0.6304
2365,QALD2_tr-23,thesaurus.topn3.replace,television shows created walt disney,0.6304
2366,QALD2_tr-23,conceptluster.topn5.3.bm25,television shows created walt disney television program walt disney company television,0.6265
2367,QALD2_tr-23,conceptluster.topn5.3.qld,television shows created walt disney walt disney company television television program,0.6265
2368,QALD2_tr-23,tagmee.topn3,television shows created walt disney Television program Television The Walt Disney Company,0.6265
2369,QALD2_tr-24,-1,Which mountain is the highest after the Annapurna?,0.5852
2370,QALD2_tr-24,conceptluster.topn5.3.bm25,mountain highest annapurna mountain,0.6262
2371,QALD2_tr-24,conceptluster.topn5.3.qld,mountain highest annapurna mountain,0.6262
2372,QALD2_tr-24,termluster.topn5.3.bm25,mountain highest annapurna,0.6256
2373,QALD2_tr-24,termluster.topn5.3.qld,mountain highest annapurna,0.6256
2374,QALD2_tr-24,thesaurus.topn3,mountain highest annapurna,0.6256
2375,QALD2_tr-24,thesaurus.topn3.replace,mountain highest annapurna,0.6256
2376,QALD2_tr-24,tagmee.topn3,mountain highest annapurna Mountain Annapurna,0.6043
2377,QALD2_tr-25,-1,In which films directed by Garry Marshall was Julia Roberts starring?,0.919
2378,QALD2_tr-25,bt_nllb_swahili,What films directed by Garry Marshall did Julia Roberts play,0.9431
2379,QALD2_tr-25,bt_bing_russian,What films directed by Garry Marshall has Julia Roberts starred in,0.9358
2380,QALD2_tr-25,bt_bing_german,What movies directed by Garry Marshall starred Julia Roberts,0.9323
2381,QALD2_tr-25,tagmee.topn3,films directed garry marshall julia roberts starring Film Film director Garry Marshall Julia Roberts,0.9302
2382,QALD2_tr-25,conceptluster.topn5.3.bm25,films directed garry marshall julia roberts starring film film director,0.9298
2383,QALD2_tr-25,conceptluster.topn5.3.qld,films directed garry marshall julia roberts starring film film director,0.9298
2384,QALD2_tr-25,bt_nllb_french,Which Garry Marshall films did Julia Roberts star in,0.9205
2385,QALD2_tr-25,termluster.topn5.3.bm25,films directed garry marshall julia roberts starring,0.9195
2386,QALD2_tr-25,termluster.topn5.3.qld,films directed garry marshall julia roberts starring,0.9195
2387,QALD2_tr-25,thesaurus.topn3,films directed garry marshall julia roberts starring,0.9195
2388,QALD2_tr-25,thesaurus.topn3.replace,films directed garry marshall julia roberts starring,0.9195
2389,QALD2_tr-25,bt_bing_malay,Where is the film directed by Garry Marshall is Julia Roberts starring,0.9192
2390,QALD2_tr-26,-1,Which bridges are of the same type as the Manhattan Bridge?,0.0788
2391,QALD2_tr-26,tagmee.topn3.replace,Bridge Manhattan Bridge,0.0909
2392,QALD2_tr-26,wiki.topn3,bridges type manhattan bridge bridges arch bridge suspension bridge bridge williamsburg bridge pelham bay park irt pelham line new york city department transportation manhattan bridge,0.0891
2393,QALD2_tr-26,tagmee.topn3,bridges type manhattan bridge Bridge Manhattan Bridge,0.089
2394,QALD2_tr-26,bt_bing_swahili,What bridges are similar to the Manhattan Bridge,0.0829
2395,QALD2_tr-26,conceptluster.topn5.3.bm25,bridges type manhattan bridge,0.0819
2396,QALD2_tr-26,conceptluster.topn5.3.qld,bridges type manhattan bridge,0.0819
2397,QALD2_tr-26,termluster.topn5.3.bm25,bridges type manhattan bridge,0.0819
2398,QALD2_tr-26,termluster.topn5.3.qld,bridges type manhattan bridge,0.0819
2399,QALD2_tr-26,thesaurus.topn3,bridges type manhattan bridge,0.0819
2400,QALD2_tr-26,thesaurus.topn3.replace,bridges type manhattan bridge,0.0819
2401,QALD2_tr-26,bt_bing_malay,Which bridge is the same as the Manhattan Bridge,0.081
2402,QALD2_tr-26,bt_nllb_chinese_yue,Which bridge is the same as the Manhattan Bridge,0.081
2403,QALD2_tr-26,bt_nllb_malay,Which bridge is the same as the Manhattan Bridge,0.081
2404,QALD2_tr-26,relevancefeedback.topn10.bm25,which bridges are of the same type as the manhattan bridge bridg puzzl plai bear gjakova tunnel queen brooklyn fiction,0.0805
2405,QALD2_tr-28,-1,Which European countries have a constitutional monarchy?,0.3287
2406,QALD2_tr-28,tagmee.topn3,european countries constitutional monarchy Ethnic groups in Europe Europe Nation Constitutional monarchy,0.6718
2407,QALD2_tr-28,conceptluster.topn5.3.bm25,european countries constitutional monarchy constitutional monarchy ethnic groups europe nation,0.6474
2408,QALD2_tr-28,conceptluster.topn5.3.qld,european countries constitutional monarchy constitutional monarchy nation ethnic groups europe,0.6474
2409,QALD2_tr-28,termluster.topn5.3.bm25,european countries constitutional monarchy,0.6307
2410,QALD2_tr-28,termluster.topn5.3.qld,european countries constitutional monarchy,0.6307
2411,QALD2_tr-28,thesaurus.topn3,european countries constitutional monarchy,0.6307
2412,QALD2_tr-28,thesaurus.topn3.replace,european countries constitutional monarchy,0.6307
2413,QALD2_tr-28,wordnet.topn3,european countries constitutional monarchy area nation integral built in,0.6177
2414,QALD2_tr-28,word2vec.topn3,european countries constitutional monarchy europe american non european nations countires coutries consitutional constituional monarch,0.6046
2415,QALD2_tr-28,stem.paicehusk,which europ country hav a constitut monarchy,0.5534
2416,QALD2_tr-28,bt_nllb_chinese_yue,Which country in Europe has a constitutional monarchy,0.5445
2417,QALD2_tr-28,stem.krovetz,which europe country have a constitutional monarchy,0.4883
2418,QALD2_tr-28,glove.topn3,european countries constitutional monarchy europe eu nations governments amendment legal monarch rulers,0.4388
2419,QALD2_tr-28,anchor.topn3,european countries constitutional monarchy tortricid åkrafjorden standard,0.4214
2420,QALD2_tr-28,sensedisambiguation,Which European countries country have a constitutional monarchy,0.4198
2421,QALD2_tr-28,bt_nllb_korean,Which of the European countries has a constitutional monarchy,0.3887
2422,QALD2_tr-28,bt_nllb_malay,Which European country has a constitutional monarchy,0.3887
2423,QALD2_tr-28,wiki.topn3,european countries constitutional monarchy european people emigration europe template ethnic groups europe ethnic groups europe cultural concepts peninsulas asia europe europe independence nationality society nation absolutmonarchy monarchism autocracy constitutional monarchy,0.3354
2424,QALD2_tr-29,-1,Which awards did WikiLeaks win?,0.4356
2425,QALD2_tr-29,conceptnet.topn3.replace,awards wikileaks compete playing a game,0.7453
2426,QALD2_tr-29,conceptluster.topn5.3.bm25,awards wikileaks win,0.61
2427,QALD2_tr-29,conceptluster.topn5.3.qld,awards wikileaks win,0.61
2428,QALD2_tr-29,termluster.topn5.3.bm25,awards wikileaks win,0.61
2429,QALD2_tr-29,termluster.topn5.3.qld,awards wikileaks win,0.61
2430,QALD2_tr-29,thesaurus.topn3,awards wikileaks win,0.61
2431,QALD2_tr-29,thesaurus.topn3.replace,awards wikileaks win,0.61
2432,QALD2_tr-29,tagmee.topn3,awards wikileaks win WikiLeaks,0.6065
2433,QALD2_tr-29,glove.topn3,awards wikileaks win nominations assange leaked victory,0.5665
2434,QALD2_tr-29,bt_bing_arabic,What awards has WikiLeaks won,0.5655
2435,QALD2_tr-29,bt_bing_french,What awards has WikiLeaks won,0.5655
2436,QALD2_tr-29,bt_nllb_german,What awards has WikiLeaks won,0.5655
2437,QALD2_tr-29,bt_bing_russian,What awards has WikiLeaks received,0.5306
2438,QALD2_tr-29,bt_bing_korean,What awards did WikiLeaks receive,0.4791
2439,QALD2_tr-3,-1,Who is the daughter of Bill Clinton married to?,0.1104
2440,QALD2_tr-3,wordnet.topn3,daughter bill clinton married girl measure bank bill posting William Jefferson Clinton DeWitt Clinton Hilary Rodham Clinton hook up with tie,0.3654
2441,QALD2_tr-3,tagmee.topn3,daughter bill clinton married Bill Clinton Same sex marriage,0.3504
2442,QALD2_tr-3,wiki.topn3,daughter bill clinton married candidates united states elections rodham family clinton family bill clinton sexual orientation state recognition same sex relationships civil union same sex marriage,0.3463
2443,QALD2_tr-3,wordnet.topn3.replace,girl note flyer placard Hilary Rodham Clinton William Jefferson Clinton Hilary Clinton splice matrimonial hook up with,0.3434
2444,QALD2_tr-3,conceptnet.topn3,daughter bill clinton married female girl child dollar William Jefferson Clinton DeWitt Clinton a liar Only humans divorced,0.3072
2445,QALD2_tr-3,wiki.topn3.replace,candidates united states elections rodham family clinton family bill clinton sexual orientation state recognition same sex relationships civil union same sex marriage,0.15
2446,QALD2_tr-3,termluster.topn5.3.bm25,daughter bill clinton married,0.129
2447,QALD2_tr-3,termluster.topn5.3.qld,daughter bill clinton married,0.129
2448,QALD2_tr-3,thesaurus.topn3,daughter bill clinton married,0.129
2449,QALD2_tr-3,thesaurus.topn3.replace,daughter bill clinton married,0.129
2450,QALD2_tr-3,anchor.topn3,daughter bill clinton married receiv aphaneor tulisa bearders dru ann clinton gratiot isabella asilika,0.1275
2451,QALD2_tr-3,bt_bing_arabic,Who is Bill Clinton s daughter married to,0.1238
2452,QALD2_tr-3,bt_bing_french,Who is Bill Clinton s daughter married to,0.1238
2453,QALD2_tr-3,bt_bing_german,Who is Bill Clinton s daughter married to,0.1238
2454,QALD2_tr-3,bt_bing_russian,Who is Bill Clinton s daughter married to,0.1238
2455,QALD2_tr-3,bt_bing_swahili,Who is Bill Clinton s daughter married,0.1238
2456,QALD2_tr-3,bt_nllb_chinese_yue,Who married Bill Clinton s daughter,0.1238
2457,QALD2_tr-3,bt_nllb_french,Who is Bill Clinton s daughter married to,0.1238
2458,QALD2_tr-3,bt_nllb_german,Who is Bill Clinton s daughter married to,0.1238
2459,QALD2_tr-3,bt_nllb_malay,Who is Bill Clinton s daughter married to,0.1238
2460,QALD2_tr-3,bt_nllb_swahili,Who is Bill Clinton s daughter married to,0.1238
2461,QALD2_tr-30,-1,Which state of the USA has the highest population density?,0.4975
2462,QALD2_tr-30,bt_bing_arabic,Which state in the US has the highest population density,0.5221
2463,QALD2_tr-30,bt_bing_german,Which state in the US has the highest population density,0.5221
