,qid,order,query,bm25.recip_rank
3086,114,bt_bing_malay,Adobe Indian House,0.2
3087,114,bt_bing_russian,Adobe Indian Houses,0.2
3088,114,bt_bing_swahili,Indian Adobe Houses,0.2
3089,114,bt_bing_tamil,Adobe Indian Houses,0.2
3090,114,bt_nllb_french,Indian houses adobe,0.2
3091,114,bt_nllb_german,adobe Indian houses,0.2
3092,114,bt_nllb_korean,The Adob Indian House,0.2
3093,114,bt_nllb_tamil,Adobe Indian Houses,0.2
3094,114,conceptluster.topn5.3.bm25,adobe indian houses house native americans united states adobe death cellulos carbon restringido video,0.2
3095,114,original,adobe indian houses,0.2
3096,114,rm3.topn10.10.0.5.bm25,adobe indian houses,0.2
3097,114,rm3.topn10.10.0.5.qld,adobe indian houses,0.2
3098,114,stem.krovetz,adobe indian house,0.2
3099,114,stem.sstemmer,adobe indian house,0.2
3100,114,thesaurus.topn3,adobe indian houses,0.2
3101,114,thesaurus.topn3.replace,adobe indian houses,0.2
3102,115,-1,pacific northwest laboratory,0.25
3103,115,bt_nllb_arabic,Pacific Northwest lab,1.0
3104,115,bt_nllb_persian,Pacific Northwest lab,1.0
3105,115,tagmee.topn3,pacific northwest laboratory Pacific Northwest,0.5
3106,115,wordnet.topn3,pacific northwest laboratory peaceable Pacific Ocean northwestward science lab lab,0.3333
3107,115,bt_bing_arabic,Pacific Northwest Laboratory,0.25
3108,115,bt_bing_chinese_simplified,Pacific Northwest Laboratory,0.25
3109,115,bt_bing_french,Pacific Northwest Laboratory,0.25
3110,115,bt_bing_german,Pacific Northwest Laboratory,0.25
3111,115,bt_bing_malay,Pacific Northwest Laboratory,0.25
3112,115,bt_bing_persian,the Pacific Northwest Laboratory,0.25
3113,115,bt_bing_russian,Pacific Northwest Laboratory,0.25
3114,115,bt_bing_swahili,Pacific Northwest Laboratory,0.25
3115,115,bt_nllb_chinese_yue,Pacific Northwest Laboratory,0.25
3116,115,bt_nllb_french,Northwest Pacific laboratory,0.25
3117,115,bt_nllb_german,Pacific Northwest Laboratory,0.25
3118,115,bt_nllb_korean,Pacific Northwest Laboratory,0.25
3119,115,bt_nllb_malay,Pacific Northwest Laboratory,0.25
3120,115,bt_nllb_russian,Pacific Northwest Laboratory,0.25
3121,115,bt_nllb_swahili,Pacific Northwest laboratory,0.25
3122,115,bt_nllb_tamil,The Pacific Northwest Laboratory,0.25
3123,115,original,pacific northwest laboratory,0.25
3124,115,rm3.topn10.10.0.5.bm25,pacific northwest laboratory,0.25
3125,115,rm3.topn10.10.0.5.qld,pacific northwest laboratory,0.25
3126,115,stem.krovetz,pacific northwest laboratory,0.25
3127,115,stem.porter,pacif northwest laboratori,0.25
3128,115,stem.porter2,pacif northwest laboratori,0.25
3129,115,stem.sstemmer,pacific northwest laboratory,0.25
3130,115,thesaurus.topn3,pacific northwest laboratory,0.25
3131,115,thesaurus.topn3.replace,pacific northwest laboratory,0.25
3132,116,-1,california franchise tax board,0.1667
3133,116,bt_bing_chinese_simplified,California Franchise Tax Commission,1.0
3134,116,bt_bing_french,California Franchise Tax Commission,1.0
3135,116,bt_bing_german,California Franchise Tax Authority,1.0
3136,116,bt_nllb_chinese_yue,The California Franchise Tax Agency,1.0
3137,116,bt_nllb_french,The California Board of Franchise Taxation,1.0
3138,116,bt_nllb_korean,The California Franchise Tax Commission,1.0
3139,116,bt_nllb_persian,The California Franchise Tax Agency,1.0
3140,116,bt_nllb_russian,California Council on Franchise Taxation,1.0
3141,116,conceptluster.topn5.3.qld,california franchise tax board california franchise tax board git object,1.0
3142,116,conceptnet.topn3,california franchise tax board a state a lizard a state in the USA enfranchisement government money payment wood plank flat,1.0
3143,116,termluster.topn5.3.qld,california franchise tax board git object,1.0
3144,116,docluster.topn10.3.qld,california franchise tax board git object trivia,0.5
3145,116,relevancefeedback.topn10.bm25,california franchise tax board hotel program staff form view busi usabl,0.5
3146,116,wiki.topn3,california franchise tax board unruh civil rights act ronald reagan day california proposition california franchise tax board,0.5
3147,116,bt_bing_korean,California Franchise Tax Board California Francis Patent Borde,0.2
3148,116,bt_bing_arabic,California Franchise Tax Board,0.1667
3149,116,bt_bing_malay,California Franchise Tax Board,0.1667
3150,116,bt_bing_persian,California Franchise Tax Board,0.1667
3151,116,bt_bing_russian,California Franchise Tax Board,0.1667
3152,116,bt_bing_swahili,California Franchise Tax Board,0.1667
3153,116,bt_bing_tamil,California Franchise Tax Board,0.1667
3154,116,bt_nllb_german,California Franchise Tax Board,0.1667
3155,116,bt_nllb_malay,California tax board franchises,0.1667
3156,116,bt_nllb_swahili,California franchise tax board,0.1667
3157,116,conceptluster.topn5.3.bm25,california franchise tax board california franchise tax board death cellulos carbon restringido video,0.1667
3158,116,original,california franchise tax board,0.1667
3159,116,rm3.topn10.10.0.5.bm25,california franchise tax board,0.1667
3160,116,rm3.topn10.10.0.5.qld,california franchise tax board,0.1667
3161,116,stem.krovetz,california franchise tax board,0.1667
3162,116,stem.sstemmer,california franchise tax board,0.1667
3163,116,tagmee.topn3,california franchise tax board California Franchise Tax Board,0.1667
3164,116,tagmee.topn3.replace,California Franchise Tax Board,0.1667
3165,116,thesaurus.topn3,california franchise tax board,0.1667
3166,116,thesaurus.topn3.replace,california franchise tax board,0.1667
3167,116,wordnet.topn3,california franchise tax board Calif CA dealership enfranchisement taxation revenue enhancement get on plank plug in,0.1667
3168,117,-1,dangers of asbestos,0.3333
3169,117,conceptluster.topn5.3.qld,dangers asbestos risk asbestos git object,0.5
3170,117,relevancefeedback.topn10.qld,dangers of asbestos asbesto cancer,0.5
3171,117,word2vec.topn3,dangers asbestos perils hazards asbestos containing asbestos related,0.5
3172,117,anchor.topn3,dangers asbestos,0.3333
3173,117,anchor.topn3.replace,dangers asbestos,0.3333
3174,117,bt_bing_french,Dangers of Asbestos,0.3333
3175,117,bt_bing_german,Dangers of asbestos,0.3333
3176,117,bt_bing_korean,The Dangers of Asbestos,0.3333
3177,117,bt_bing_persian,Asbestos Risks,0.3333
3178,117,bt_bing_tamil,Asbestos Dangers,0.3333
3179,117,bt_nllb_arabic,The dangers of asbestos,0.3333
3180,117,bt_nllb_french,dangers of asbestos,0.3333
3181,117,bt_nllb_korean,The dangers of asbestos,0.3333
3182,117,bt_nllb_persian,The dangers of Asbestos,0.3333
3183,117,bt_nllb_russian,the risks of asbestos,0.3333
3184,117,bt_nllb_tamil,The dangers of asbestos,0.3333
3185,117,original,dangers of asbestos,0.3333
3186,117,rm3.topn10.10.0.5.bm25,dangers of asbestos,0.3333
3187,117,rm3.topn10.10.0.5.qld,dangers of asbestos,0.3333
3188,117,sensedisambiguation.replace,risk of asbestos,0.3333
3189,117,stem.krovetz,danger of asbestos,0.3333
3190,117,stem.lovins,danger of asbesto,0.3333
3191,117,stem.porter,danger of asbesto,0.3333
3192,117,stem.porter2,danger of asbesto,0.3333
3193,117,stem.sstemmer,danger of asbesto,0.3333
3194,117,tagmee.topn3.replace,Risk Asbestos,0.3333
3195,117,thesaurus.topn3,dangers asbestos,0.3333
3196,117,thesaurus.topn3.replace,dangers asbestos,0.3333
3197,117,word2vec.topn3.replace,perils hazards asbestos containing asbestos related,0.3333
3198,118,-1,poem in your pocket day,1.0
3199,118,bt_bing_french,Poem in Your Pocket Day,1.0
3200,118,bt_bing_german,Poem in your pocket day,1.0
3201,118,bt_bing_russian,A Day of Poems in Your Pocket,1.0
3202,118,bt_bing_swahili,Poem in Your Pocket Day,1.0
3203,118,bt_nllb_arabic,A poem in your pocket day,1.0
3204,118,bt_nllb_french,Poem in your pocket,1.0
3205,118,bt_nllb_german,Poem in the Pocket Day,1.0
3206,118,bt_nllb_malay,Poems in your pocket day,1.0
3207,118,bt_nllb_persian,Poem in your pocket day,1.0
3208,118,bt_nllb_tamil,Your pocket day poem,1.0
3209,118,original,poem in your pocket day,1.0
3210,118,rm3.topn10.10.0.5.bm25,poem in your pocket day,1.0
3211,118,rm3.topn10.10.0.5.qld,poem in your pocket day,1.0
3212,118,stem.krovetz,poem in your pocket day,1.0
3213,118,stem.paicehusk,poem in your pocket day,1.0
3214,118,stem.porter,poem in your pocket dai,1.0
3215,118,stem.porter2,poem in your pocket day,1.0
3216,118,stem.sstemmer,poem in your pocket day,1.0
3217,118,thesaurus.topn3,poem pocket day,1.0
3218,118,thesaurus.topn3.replace,poem pocket day,1.0
3219,119,-1,interview thank you,0.2
3220,119,bt_bing_arabic,Thank you interview,0.2
3221,119,bt_bing_chinese_simplified,Thank you for the interview,0.2
3222,119,bt_bing_french,Thank you for the interview,0.2
3223,119,bt_bing_korean,Thank you for the interview,0.2
3224,119,bt_bing_malay,thank you interview,0.2
3225,119,bt_bing_persian,Interview thanks,0.2
3226,119,bt_bing_russian,Interview Thank you,0.2
3227,119,bt_bing_swahili,The Interview Thank You,0.2
3228,119,bt_bing_tamil,Thanks for the interview,0.2
3229,119,bt_nllb_arabic,The interview Thank you,0.2
3230,119,bt_nllb_chinese_yue,Thank you for the interview,0.2
3231,119,bt_nllb_french,Thank you for the interview,0.2
3232,119,bt_nllb_german,Thank you for the interview,0.2
3233,119,bt_nllb_korean,Thank you for the interview,0.2
3234,119,bt_nllb_malay,Thank you for the interview,0.2
3235,119,bt_nllb_persian,Thank you for the interview,0.2
3236,119,bt_nllb_swahili,Thank you for the interview,0.2
3237,119,bt_nllb_tamil,Thank you for the interview,0.2
3238,119,original,interview thank you,0.2
3239,119,relevancefeedback.topn10.qld,interview thank you,0.2
3240,119,rm3.topn10.10.0.5.bm25,interview thank you,0.2
3241,119,rm3.topn10.10.0.5.qld,interview thank you,0.2
3242,119,sensedisambiguation,interview thank you,0.2
3243,119,sensedisambiguation.replace,interview thank you,0.2
3244,119,stem.krovetz,interview thank you,0.2
3245,119,stem.lovins,interview thank you,0.2
3246,119,stem.paicehusk,interview thank you,0.2
3247,119,stem.porter,interview thank you,0.2
3248,119,stem.porter2,interview thank you,0.2
3249,119,stem.sstemmer,interview thank you,0.2
3250,119,thesaurus.topn3,interview thank,0.2
3251,119,thesaurus.topn3.replace,interview thank,0.2
3252,120,-1,tv on computer,0.0909
3253,120,glove.topn3,tv computer television broadcast software,1.0
3254,120,bt_bing_korean,TV on your computer,0.5
3255,120,bt_bing_russian,TV on your computer,0.5
3256,120,tagmee.topn3,tv computer Television Computer,0.3333
3257,120,bt_bing_arabic,TV on the computer,0.0909
3258,120,bt_bing_chinese_simplified,Computer TV,0.0909
3259,120,bt_bing_french,Computer TV,0.0909
3260,120,bt_bing_german,TV on the computer,0.0909
3261,120,bt_bing_malay,TV on a computer,0.0909
3262,120,bt_bing_persian,TV on the computer,0.0909
3263,120,bt_bing_swahili,TV on the computer,0.0909
3264,120,bt_nllb_arabic,TV on the computer,0.0909
3265,120,bt_nllb_chinese_yue,TV on the computer,0.0909
3266,120,bt_nllb_french,television on computer,0.0909
3267,120,bt_nllb_german,Television on the computer,0.0909
3268,120,bt_nllb_korean,TV on the computer,0.0909
3269,120,bt_nllb_malay,TV on the computer,0.0909
3270,120,bt_nllb_persian,TV on the computer,0.0909
3271,120,bt_nllb_russian,TV on the computer,0.0909
3272,120,bt_nllb_swahili,television on a computer,0.0909
3273,120,bt_nllb_tamil,TV on the computer,0.0909
3274,120,original,tv on computer,0.0909
3275,120,rm3.topn10.10.0.5.bm25,tv on computer,0.0909
3276,120,rm3.topn10.10.0.5.qld,tv on computer,0.0909
3277,120,stem.krovetz,tv on computer,0.0909
3278,120,stem.lovins,tv on computer,0.0909
3279,120,stem.paicehusk,tv on comput,0.0909
3280,120,stem.porter,tv on comput,0.0909
3281,120,stem.porter2,tv on comput,0.0909
3282,120,stem.sstemmer,tv on computer,0.0909
3283,120,tagmee.topn3.replace,Television Computer,0.0909
3284,120,thesaurus.topn3,tv computer,0.0909
3285,120,thesaurus.topn3.replace,tv computer,0.0909
3286,121,-1,sit and reach test,0.5
3287,121,bt_bing_malay,sit down and reach the test,1.0
3288,121,bt_bing_french,Test to sit and reach,0.5
3289,121,bt_bing_russian,Sit and Reach Test,0.5
3290,121,bt_nllb_korean,Sitting and reaching test,0.5
3291,121,bt_nllb_malay,test sit and reach,0.5
3292,121,bt_nllb_swahili,test to sit and reach,0.5
3293,121,original,sit and reach test,0.5
3294,121,rm3.topn10.10.0.5.bm25,sit and reach test,0.5
3295,121,rm3.topn10.10.0.5.qld,sit and reach test,0.5
3296,121,stem.krovetz,sit and reach test,0.5
3297,121,stem.lovins,sit and reach test,0.5
3298,121,stem.paicehusk,sit and reach test,0.5
3299,121,stem.porter,sit and reach test,0.5
3300,121,stem.porter2,sit and reach test,0.5
3301,121,stem.sstemmer,sit and reach test,0.5
3302,121,stem.trunc5,sit and reach test,0.5
3303,121,thesaurus.topn3,sit reach test,0.5
3304,121,thesaurus.topn3.replace,sit reach test,0.5
3305,122,-1,culpeper national cemetery,0.5
3306,122,anchor.topn3,culpeper national cemetery sozialisten national noodzaak paris span,1.0
3307,122,conceptluster.topn5.3.bm25,culpeper national cemetery culpeper national cemetery death cellulos carbon restringido video,1.0
3308,122,termluster.topn5.3.bm25,culpeper national cemetery death cellulos carbon restringido video,1.0
3309,122,anchor.topn3.replace,culpeper sozialisten national noodzaak paris span cemetery,0.5
3310,122,bt_bing_french,Culpeper National Cemetery,0.5
3311,122,bt_bing_german,Culpeper National Cemetery,0.5
3312,122,bt_bing_korean,Culpeper National Cemetery,0.5
3313,122,bt_bing_malay,Culpeper National Cemetery,0.5
3314,122,bt_bing_persian,Culpeper National Cemetery,0.5
3315,122,bt_bing_russian,Culpeper National Cemetery,0.5
3316,122,bt_bing_swahili,Culpeper National Cemetery,0.5
3317,122,bt_nllb_chinese_yue,Culpeper National Cemetery,0.5
3318,122,bt_nllb_french,the Culpeper National Cemetery,0.5
3319,122,bt_nllb_german,Culpeper National Cemetery,0.5
3320,122,bt_nllb_korean,The National Cemetery of Culpeper,0.5
3321,122,bt_nllb_malay,Culpeper s national cemetery,0.5
3322,122,bt_nllb_persian,Culpeper National Cemetery,0.5
3323,122,bt_nllb_russian,Culpeper National Cemetery,0.5
3324,122,bt_nllb_swahili,Culpeper national cemetery,0.5
3325,122,conceptluster.topn5.3.qld,culpeper national cemetery culpeper national cemetery git object,0.5
3326,122,docluster.topn10.3.bm25,culpeper national cemetery death cellulos carbon restringido video life trivia obama organ,0.5
3327,122,docluster.topn10.3.qld,culpeper national cemetery git object trivia,0.5
3328,122,original,culpeper national cemetery,0.5
3329,122,relevancefeedback.topn10.qld,culpeper national cemetery cemeteri,0.5
3330,122,rm3.topn10.10.0.5.bm25,culpeper national cemetery,0.5
3331,122,rm3.topn10.10.0.5.qld,culpeper national cemetery,0.5
3332,122,sensedisambiguation,culpeper national cemetery,0.5
3333,122,sensedisambiguation.replace,culpeper national cemetery,0.5
3334,122,stem.krovetz,culpeper national cemetery,0.5
3335,122,stem.porter,culpep nation cemeteri,0.5
3336,122,stem.porter2,culpep nation cemeteri,0.5
3337,122,stem.sstemmer,culpeper national cemetery,0.5
3338,122,tagmee.topn3,culpeper national cemetery Culpeper National Cemetery,0.5
3339,122,tagmee.topn3.replace,Culpeper National Cemetery,0.5
3340,122,termluster.topn5.3.qld,culpeper national cemetery git object,0.5
3341,122,thesaurus.topn3,culpeper national cemetery,0.5
3342,122,thesaurus.topn3.replace,culpeper national cemetery,0.5
3343,123,-1,von willebrand disease,0.5
3344,123,bt_bing_korean,Von Willebrand s disease,1.0
3345,123,bt_bing_malay,von Willebrand s disease,1.0
3346,123,bt_nllb_german,of Willebrand s disease,1.0
3347,123,bt_nllb_swahili,von Willebrand s disease,1.0
3348,123,conceptluster.topn5.3.qld,von willebrand disease von willebrand disease git object,1.0
3349,123,docluster.topn10.3.qld,von willebrand disease git object trivia,1.0
3350,123,glove.topn3,von willebrand disease heinrich wilhelm vwf hahnz illness,1.0
3351,123,termluster.topn5.3.qld,von willebrand disease git object,1.0
3352,123,wiki.topn3,von willebrand disease von willebrand factor tracheomalacia lemierre s syndrome von willebrand disease,1.0
3353,123,wiki.topn3.replace,von willebrand factor tracheomalacia lemierre s syndrome von willebrand disease,1.0
3354,123,bt_bing_arabic,Von Willebrand disease,0.5
3355,123,bt_bing_chinese_simplified,Von Willebrand disease,0.5
3356,123,bt_bing_french,Von Willebrand disease,0.5
3357,123,bt_bing_german,Von Willebrand disease,0.5
3358,123,bt_bing_persian,von Willebrand disease,0.5
3359,123,bt_bing_russian,Von Willebrand disease,0.5
3360,123,bt_bing_tamil,Von Willebrand disease,0.5
3361,123,bt_nllb_chinese_yue,Von Willebrand s disease is the most common,0.5
3362,123,bt_nllb_french,The disease of von Willebrand,0.5
3363,123,bt_nllb_malay,The disease of von Willebrand,0.5
3364,123,original,von willebrand disease,0.5
3365,123,relevancefeedback.topn10.bm25,von willebrand disease dog bleed video diseas vwf,0.5
3366,123,rm3.topn10.10.0.5.bm25,von willebrand disease,0.5
3367,123,rm3.topn10.10.0.5.qld,von willebrand disease,0.5
3368,123,sensedisambiguation,von willebrand disease,0.5
3369,123,sensedisambiguation.replace,von willebrand disease,0.5
3370,123,stem.krovetz,von willebrand disease,0.5
3371,123,stem.sstemmer,von willebrand disease,0.5
3372,123,tagmee.topn3,von willebrand disease Von Willebrand disease,0.5
3373,123,tagmee.topn3.replace,Von Willebrand disease,0.5
3374,123,thesaurus.topn3,von willebrand disease,0.5
3375,123,thesaurus.topn3.replace,von willebrand disease,0.5
3376,124,-1,bowflex power pro,1.0
3377,124,bt_bing_french,Bowflex Power Pro,1.0
3378,124,bt_bing_german,BowFlex Power Pro,1.0
3379,124,bt_bing_korean,Bowflex Power Pro,1.0
3380,124,bt_bing_malay,Bowflex Power Pro,1.0
3381,124,bt_bing_persian,Bowflex Power Professional,1.0
3382,124,bt_bing_russian,Bowflex POWER PRO,1.0
3383,124,bt_bing_swahili,Bowflex Pro Power,1.0
3384,124,bt_nllb_german,Bowflex Power Pro,1.0
3385,124,bt_nllb_malay,Power pro bowflex,1.0
3386,124,bt_nllb_swahili,bowflex power pro,1.0
3387,124,original,bowflex power pro,1.0
3388,124,relevancefeedback.topn10.qld,bowflex power pro gym you home,1.0
3389,124,rm3.topn10.10.0.5.bm25,bowflex power pro,1.0
3390,124,rm3.topn10.10.0.5.qld,bowflex power pro,1.0
3391,124,stem.krovetz,bowflex power pro,1.0
3392,124,stem.paicehusk,bowflex pow pro,1.0
3393,124,stem.porter,bowflex power pro,1.0
3394,124,stem.porter2,bowflex power pro,1.0
3395,124,stem.sstemmer,bowflex power pro,1.0
3396,124,tagmee.topn3,bowflex power pro Bowflex,1.0
3397,124,thesaurus.topn3,bowflex power pro,1.0
3398,124,thesaurus.topn3.replace,bowflex power pro,1.0
3399,125,-1,butter and margarine,0.5
3400,125,conceptluster.topn5.3.qld,butter margarine butter margarine git object,1.0
3401,125,word2vec.topn3,butter margarine bread margarine butter,1.0
3402,125,word2vec.topn3.replace,bread margarine butter,1.0
3403,125,bt_bing_arabic,Butter and margarine,0.5
3404,125,bt_bing_chinese_simplified,Butter and margarine,0.5
3405,125,bt_bing_french,butter and margarine,0.5
3406,125,bt_bing_german,Butter and margarine,0.5
3407,125,bt_bing_korean,Butter and margarine,0.5
3408,125,bt_bing_malay,butter and margarine,0.5
3409,125,bt_bing_persian,Butter and margarine,0.5
3410,125,bt_bing_russian,butter and margarine,0.5
3411,125,bt_bing_swahili,Butter and Margarine,0.5
3412,125,bt_bing_tamil,Butter and margarine,0.5
3413,125,bt_nllb_arabic,Butter and margarine,0.5
3414,125,bt_nllb_german,Butter and margarine,0.5
3415,125,bt_nllb_malay,Butter and margarine,0.5
3416,125,conceptnet.topn3,butter margarine a food the refrigerator yellow,0.5
3417,125,original,butter and margarine,0.5
3418,125,rm3.topn10.10.0.5.bm25,butter and margarine,0.5
3419,125,rm3.topn10.10.0.5.qld,butter and margarine,0.5
3420,125,sensedisambiguation,butter and margarine,0.5
3421,125,sensedisambiguation.replace,butter and margarine,0.5
3422,125,stem.krovetz,butter and margarine,0.5
3423,125,stem.porter,butter and margarin,0.5
3424,125,stem.porter2,butter and margarin,0.5
3425,125,stem.sstemmer,butter and margarine,0.5
3426,125,tagmee.topn3,butter margarine Butter Margarine,0.5
3427,125,tagmee.topn3.replace,Butter Margarine,0.5
3428,125,thesaurus.topn3,butter margarine,0.5
3429,125,thesaurus.topn3.replace,butter margarine,0.5
3430,126,-1,us capitol map,0.0
3431,126,wordnet.topn3,us capitol map u uracil Capitol Building mathematical function represent,0.0526
3432,126,bt_nllb_french,map of the capitol of the united states,0.0115
3433,127,-1,dutchess county tourism,0.3333
3434,127,conceptluster.topn5.3.bm25,dutchess county tourism dutchess county new york death cellulos carbon restringido video,1.0
3435,127,conceptluster.topn5.3.qld,dutchess county tourism dutchess county new york git object,1.0
3436,127,docluster.topn10.3.bm25,dutchess county tourism death cellulos carbon restringido video life trivia obama organ,1.0
3437,127,relevancefeedback.topn10.bm25,dutchess county tourism counti vassar http tour,1.0
3438,127,tagmee.topn3,dutchess county tourism Dutchess County New York,1.0
3439,127,word2vec.topn3,dutchess county tourism queen kynges marrie countywide tourist tourism related,1.0
3440,127,bt_bing_chinese_simplified,Tourism Department of Dutchess County,0.5
3441,127,tagmee.topn3.replace,Dutchess County New York,0.5
3442,127,bt_bing_arabic,Dutchess County Tourism,0.3333
3443,127,bt_bing_french,Dutchess County Tourism,0.3333
3444,127,bt_bing_german,Dutchess County Tourism,0.3333
3445,127,bt_bing_korean,Dutchess County Tourism,0.3333
3446,127,bt_bing_persian,Dutchess County Tourism,0.3333
3447,127,bt_bing_russian,Tourism in Dutchess County,0.3333
3448,127,bt_bing_swahili,Dutchess County Tourism,0.3333
3449,127,bt_nllb_tamil,Dutchess County Tourism,0.3333
3450,127,conceptnet.topn3,dutchess county tourism,0.3333
3451,127,conceptnet.topn3.replace,dutchess county tourism,0.3333
3452,127,original,dutchess county tourism,0.3333
3453,127,relevancefeedback.topn10.qld,dutchess county tourism counti,0.3333
3454,127,rm3.topn10.10.0.5.bm25,dutchess county tourism,0.3333
3455,127,rm3.topn10.10.0.5.qld,dutchess county tourism,0.3333
3456,127,stem.krovetz,dutchess county tourism,0.3333
3457,127,stem.porter,dutchess counti tourism,0.3333
3458,127,stem.porter2,dutchess counti tourism,0.3333
3459,127,stem.sstemmer,dutchess county tourism,0.3333
3460,127,termluster.topn5.3.bm25,dutchess county tourism death cellulos carbon restringido video,0.3333
3461,127,thesaurus.topn3,dutchess county tourism,0.3333
3462,127,thesaurus.topn3.replace,dutchess county tourism,0.3333
3463,128,-1,atypical squamous cells,0.25
3464,128,docluster.topn10.3.bm25,atypical squamous cells death cellulos carbon restringido video life trivia obama organ,1.0
3465,128,relevancefeedback.topn10.bm25,atypical squamous cells cell carcinoma hpv skin squamou cervic,0.5
3466,128,anchor.topn3,atypical squamous cells,0.25
3467,128,anchor.topn3.replace,atypical squamous cells,0.25
3468,128,bt_bing_arabic,Atypical squamous cells,0.25
3469,128,bt_bing_chinese_simplified,Atypical squamous cells,0.25
3470,128,bt_bing_french,Atypical squamous cells,0.25
3471,128,bt_bing_german,atypical squamous cells,0.25
3472,128,bt_bing_korean,Atypical squamous cells,0.25
3473,128,bt_bing_malay,atypical squamous cells,0.25
3474,128,bt_bing_russian,atypical squamous cells,0.25
3475,128,bt_bing_swahili,atypical squamous cells,0.25
3476,128,bt_bing_tamil,Atypical squamous cells,0.25
3477,128,bt_nllb_french,atypical squamous cells,0.25
3478,128,bt_nllb_swahili,atypical squamous cells,0.25
3479,128,bt_nllb_tamil,Atypical squamous cells,0.25
3480,128,conceptluster.topn5.3.bm25,atypical squamous cells squamous epithelial cell atypical pneumonia death cellulos carbon restringido video,0.25
3481,128,conceptluster.topn5.3.qld,atypical squamous cells atypical pneumonia squamous epithelial cell git object,0.25
3482,128,original,atypical squamous cells,0.25
3483,128,rm3.topn10.10.0.5.bm25,atypical squamous cells,0.25
3484,128,rm3.topn10.10.0.5.qld,atypical squamous cells,0.25
3485,128,sensedisambiguation,atypical squamous cells cellular telephone,0.25
3486,128,sensedisambiguation.replace,atypical squamous cellular telephone,0.25
3487,128,stem.krovetz,atypical squamous cell,0.25
3488,128,stem.porter,atypic squamou cell,0.25
3489,128,stem.porter2,atyp squamous cell,0.25
3490,128,stem.sstemmer,atypical squamous cell,0.25
3491,128,tagmee.topn3,atypical squamous cells Atypical pneumonia Squamous epithelial cell,0.25
3492,128,termluster.topn5.3.bm25,atypical squamous cells death cellulos carbon restringido video,0.25
3493,128,thesaurus.topn3,atypical squamous cells,0.25
3494,128,thesaurus.topn3.replace,atypical squamous cells,0.25
3495,129,-1,iowa food stamp program,0.1429
3496,129,relevancefeedback.topn10.bm25,iowa food stamp program coin depart charl corn state nutrit kb,0.25
3497,129,relevancefeedback.topn10.qld,iowa food stamp program depart state coin notic,0.25
3498,129,bt_nllb_korean,Iowa s food stamp program,0.2
3499,129,bt_bing_arabic,Iowa Food Stamp Program,0.1429
3500,129,bt_bing_chinese_simplified,Iowa Food Stamp Program,0.1429
3501,129,bt_bing_french,Iowa Food Stamp Program,0.1429
3502,129,bt_bing_german,Food Stamp Program in Iowa,0.1429
3503,129,bt_bing_korean,Iowa Food Stamp Program,0.1429
3504,129,bt_bing_malay,Iowa food stamp program,0.1429
3505,129,bt_bing_russian,Iowa Food Stamp Program,0.1429
3506,129,bt_bing_swahili,Iowa Food Stamp Program,0.1429
3507,129,bt_bing_tamil,Iowa Food Stamp Program,0.1429
3508,129,bt_nllb_tamil,Iowa Food Stamp Program,0.1429
3509,129,original,iowa food stamp program,0.1429
3510,129,rm3.topn10.10.0.5.bm25,iowa food stamp program,0.1429
3511,129,rm3.topn10.10.0.5.qld,iowa food stamp program,0.1429
3512,129,stem.krovetz,iowa food stamp program,0.1429
3513,129,stem.porter,iowa food stamp program,0.1429
3514,129,stem.porter2,iowa food stamp program,0.1429
3515,129,stem.sstemmer,iowa food stamp program,0.1429
3516,129,thesaurus.topn3,iowa food stamp program,0.1429
3517,129,thesaurus.topn3.replace,iowa food stamp program,0.1429
3518,130,-1,fact on uranus,1.0
3519,130,bt_bing_arabic,Fact about Uranus,1.0
3520,130,bt_bing_chinese_simplified,Facts about Uranus,1.0
3521,130,bt_bing_french,Uranus Facts,1.0
3522,130,bt_bing_german,Fact about Uranus,1.0
3523,130,bt_bing_korean,Facts about Uranus,1.0
3524,130,bt_bing_malay,Facts about Uranus,1.0
3525,130,bt_bing_russian,Uranus Fact,1.0
3526,130,bt_nllb_korean,The Facts About Uranus,1.0
3527,130,conceptluster.topn5.3.qld,fact uranus uranus fact git object,1.0
3528,130,original,fact on uranus,1.0
3529,130,relevancefeedback.topn10.bm25,fact on uranus irregular planet aug satellit,1.0
3530,130,relevancefeedback.topn10.qld,fact on uranus irregular asteroid object,1.0
3531,130,rm3.topn10.10.0.5.bm25,fact on uranus,1.0
3532,130,rm3.topn10.10.0.5.qld,fact on uranus,1.0
3533,130,sensedisambiguation,fact on uranus,1.0
3534,130,sensedisambiguation.replace,fact on uranus,1.0
3535,130,stem.krovetz,fact on uranus,1.0
3536,130,stem.lovins,fact on uranus,1.0
3537,130,stem.porter,fact on uranu,1.0
3538,130,stem.porter2,fact on uranus,1.0
3539,130,stem.sstemmer,fact on uranus,1.0
3540,130,stem.trunc5,fact on uranu,1.0
3541,130,tagmee.topn3,fact uranus Fact Uranus,1.0
3542,130,tagmee.topn3.replace,Fact Uranus,1.0
3543,130,termluster.topn5.3.qld,fact uranus git object,1.0
3544,130,thesaurus.topn3,fact uranus,1.0
3545,130,thesaurus.topn3.replace,fact uranus,1.0
3546,130,wordnet.topn3,fact uranus Ouranos,1.0
3547,130,wordnet.topn3.replace,fact Ouranos,1.0
3548,131,-1,equal opportunity employer,0.0476
