qid	order	query	qld.ndcg
657	bt_nllb_korean	School prayer is forbidden	0.3821
657	bt_nllb_malay	Prayers in school are forbidden	0.3821
657	bt_nllb_persian	School prayer is forbidden	0.3821
657	bt_nllb_russian	School prayer is forbidden	0.3821
657	bt_nllb_swahili	school prayer is forbidden	0.3821
657	bt_nllb_chinese_yue	Praying is forbidden in schools	0.0
658	-1	teenage pregnancy	0.1885
658	bt_nllb_german	Pregnancy in the teenage years	0.1764
659	-1	cruise health safety	0.6487
659	bt_nllb_malay	safety of shipping health	0.4209
659	bt_nllb_swahili	Safety of ship health	0.4209
659	bt_nllb_arabic	Health and safety on board	0.0603
659	bt_nllb_tamil	Travel health safety	0.0537
660	-1	whale watching California	0.775
660	bt_nllb_french	Whale looking at California	0.6408
660	bt_nllb_swahili	whales looking at California	0.6408
660	bt_nllb_chinese_yue	The fish are looking at California	0.0
660	bt_nllb_tamil	The young man visits California	0.0
661	-1	melanoma treatment causes	0.7546
661	bt_nllb_german	Treatment of melanoma	0.7136
662	-1	telemarketer protection	0.7134
662	bt_nllb_arabic	Protecting shoppers over the phone	0.032
662	bt_nllb_persian	Protecting cell phone sellers	0.0262
662	bt_nllb_chinese_yue	Protecting remote marketers	0.0
662	bt_nllb_tamil	The security of telecommunications vendors	0.0
663	-1	Agent Orange exposure	0.3932
663	bt_nllb_chinese_yue	They were exposed to Agent Orange	0.3735
663	bt_nllb_korean	Orange treatment treatment exposure	0.0
663	bt_nllb_malay	Facility for obtaining medicines	0.0
663	bt_nllb_swahili	The Orange Ark is Discovered	0.0
663	bt_nllb_tamil	The nerve molecule	0.0
664	-1	American Indian Museum	0.6053
665	-1	poverty Africa sub-Sahara	0.4187
665	bt_nllb_chinese_yue	Poor people in sub Saharan Africa	0.4075
665	bt_nllb_arabic	Poverty in sub Saharan Africa	0.3885
665	bt_nllb_french	Poverty in Sub Saharan Africa	0.3885
665	bt_nllb_german	Poverty in sub Saharan Africa	0.3885
665	bt_nllb_malay	poverty in sub Saharan Africa	0.3885
665	bt_nllb_persian	Poverty in sub Saharan Africa	0.3885
665	bt_nllb_russian	poverty in sub Saharan Africa	0.3885
665	bt_nllb_swahili	poverty in sub Saharan Africa	0.3885
665	bt_nllb_tamil	The report also highlights the importance of poverty in sub Saharan Africa	0.3736
665	bt_nllb_korean	Poverty in Africa and beyond the Sahara Desert	0.2543
666	-1	Thatcher resignation impact	0.0894
666	bt_nllb_french	The impact of Thatcher s resignation	0.0882
666	bt_nllb_malay	The impact of Thatcher s resignation	0.0882
666	bt_nllb_persian	The impact of Thatcher s resignation	0.0882
666	bt_nllb_russian	The Impact of Thatcher s Resignation	0.0882
666	bt_nllb_chinese_yue	The impact of his resignation	0.0
666	bt_nllb_korean	The Effects of Resigning	0.0
667	-1	unmarried-partner households	0.6202
667	bt_nllb_malay	household of unmarried couples	0.5894
667	bt_nllb_chinese_yue	Single couples and families	0.2467
667	bt_nllb_tamil	The family members are not married	0.2081
667	bt_nllb_arabic	Families that don t marry a partner	0.1465
667	bt_nllb_persian	Single couples	0.1007
668	-1	poverty, disease	0.537
668	bt_nllb_chinese_yue	Poverty illness	0.3185
668	bt_nllb_french	poverty illness	0.3185
668	bt_nllb_persian	Poverty illness	0.3185
668	bt_nllb_russian	poverty illness	0.3185
668	bt_nllb_swahili	poverty illness	0.3185
668	bt_nllb_arabic	Poverty and sickness	0.1823
668	bt_nllb_tamil	Poverty and sickness	0.1823
669	-1	Islamic Revolution	0.3441
670	-1	U.S. elections apathy	0.1484
670	bt_nllb_korean	The American election s indifference	0.0416
670	bt_nllb_arabic	The interest in the United States election	0.0
670	bt_nllb_chinese_yue	The US election is irrelevant	0.0
670	bt_nllb_german	The American electoral system	0.0
670	bt_nllb_persian	Ignoring the U S election	0.0
670	bt_nllb_swahili	The U S Election Rebellion	0.0
670	bt_nllb_tamil	The United States elections were marred by political instability	0.0
671	-1	Salvation Army benefits	0.4316
671	bt_nllb_russian	The Salvation Army	0.3974
671	bt_nllb_german	The healing army s achievements	0.0
671	bt_nllb_korean	Rescue team benefits	0.0
671	bt_nllb_tamil	The benefits of the rescue army	0.0
673	-1	Soviet withdrawal Afghanistan	0.6818
673	bt_nllb_persian	Withdrawal of the Soviet Union from Afghanistan	0.6345
673	bt_nllb_tamil	The Soviet Army in Afghanistan	0.5998
673	bt_nllb_malay	The Soviet decommissioning of Afghanistan	0.5911
673	bt_nllb_russian	The Soviet Conclusion of Afghanistan	0.5289
673	bt_nllb_chinese_yue	The Soviet Union withdrew its troops from Afghanistan	0.3317
674	-1	Greenpeace prosecuted	0.2799
674	bt_nllb_german	Greenpeace is being pursued	0.2649
674	bt_nllb_chinese_yue	Greenpeace is being prosecuted	0.2569
674	bt_nllb_tamil	The case against Greenpeace	0.252
674	bt_nllb_malay	Greenpeace is being sued	0.2287
674	bt_nllb_korean	The Greenpeace court case	0.222
675	-1	Olympics training swimming	0.5238
675	bt_nllb_persian	Swimming at the Olympics	0.4262
675	bt_nllb_arabic	Swimming practice	0.2159
675	bt_nllb_russian	The Olympic Games	0.0492
676	-1	poppy cultivation	0.4298
676	bt_nllb_german	Poppy farming	0.3951
676	bt_nllb_swahili	Poppy farming	0.3951
676	bt_nllb_korean	The cultivation of peanut	0.0179
676	bt_nllb_arabic	Pop culture	0.0
676	bt_nllb_chinese_yue	Vegetable cultivation	0.0
676	bt_nllb_french	culture of paperwork	0.0
676	bt_nllb_persian	He killed the Pope	0.0
676	bt_nllb_russian	growing mackerel	0.0
676	bt_nllb_tamil	The family is a family of animals	0.0
677	-1	Leaning Tower of Pisa	0.9798
677	bt_nllb_french	The Tower of Pisa is tilted	0.966
677	bt_nllb_swahili	The Tower of Pisa Coming to	0.9553
677	bt_nllb_arabic	The twisted tower of Pisa	0.9518
677	bt_nllb_malay	The Tower of Pisa	0.9518
677	bt_nllb_chinese_yue	The slope of Pisa	0.6769
677	bt_nllb_german	The Scene Storm of Pisa	0.4681
677	bt_nllb_persian	The curved vertical tower	0.1146
677	bt_nllb_tamil	Satan s sloping tower	0.0
678	-1	joint custody impact	0.4367
678	bt_nllb_arabic	The effect of joint custody	0.4212
678	bt_nllb_german	Effects on joint custody	0.4212
678	bt_nllb_russian	influence on joint custody	0.365
678	bt_nllb_chinese_yue	The impact of shared custody	0.1883
678	bt_nllb_malay	effects of joint care	0.0327
678	bt_nllb_korean	The impact on co education	0.0
678	bt_nllb_persian	Effects of shared care	0.0
678	bt_nllb_swahili	effects of shared care	0.0
678	bt_nllb_tamil	The impact on collective security	0.0
679	-1	opening adoption records	0.9492
679	bt_nllb_arabic	Open up the adoption records	0.9422
679	bt_nllb_chinese_yue	Open up the adoption records	0.9422
679	bt_nllb_korean	Open up the adoption records	0.9422
679	bt_nllb_german	Opening of adoption documents	0.566
679	bt_nllb_tamil	Opening the acceptance records	0.0818
679	bt_nllb_malay	opening of the admission record	0.0
679	bt_nllb_persian	Opening up the admissions records	0.0
679	bt_nllb_russian	Opening an account about acceptance	0.0
680	-1	immigrants Spanish school	0.235
680	bt_nllb_chinese_yue	Immigration Spanish College	0.1767
681	-1	wind power location	0.55
681	bt_nllb_swahili	wind energy area	0.5361
681	bt_nllb_tamil	Wind power station	0.5226
681	bt_nllb_french	location of wind energy	0.5162
681	bt_nllb_german	Location of wind energy	0.5162
681	bt_nllb_russian	location of wind energy	0.5162
682	-1	adult immigrants English	0.4747
682	bt_nllb_chinese_yue	Adult migration English	0.1715
683	-1	Czechoslovakia breakup	0.118
683	bt_nllb_german	The dissolving of Czechoslovakia	0.0873
683	bt_nllb_korean	The Czechoslovak partition	0.0683
683	bt_nllb_russian	The fall of Czechoslovakia	0.0163
684	-1	part-time benefits	0.3109
684	bt_nllb_arabic	Part time allowance	0.1534
684	bt_nllb_malay	half time benefits	0.0658
684	bt_nllb_swahili	Temporary Benefits	0.0113
684	bt_nllb_korean	One hour	0.0093
684	bt_nllb_tamil	Part time scholarship	0.0
685	-1	Oscar winner selection	0.4707
685	bt_nllb_persian	The Oscar winner s choice	0.4101
685	bt_nllb_arabic	Picking the winners of the Oscars	0.391
685	bt_nllb_chinese_yue	Oscar winners are elected	0.3668
686	-1	Argentina pegging dollar	0.4662
686	bt_nllb_malay	The Argentine dollar pegging	0.3518
686	bt_nllb_french	Argentina in dollars	0.2477
686	bt_nllb_arabic	The Argentine dollar	0.1927
686	bt_nllb_chinese_yue	Argentine dollar	0.1927
686	bt_nllb_german	The Argentine dollar	0.1927
686	bt_nllb_korean	Argentine dollar	0.1927
686	bt_nllb_persian	Argentine dollars	0.1927
686	bt_nllb_russian	The Argentine dollar	0.1927
686	bt_nllb_tamil	The Argentine dollar	0.1927
686	bt_nllb_swahili	The Argentine dollar for unification	0.1619
687	-1	Northern Ireland industry	0.2951
688	-1	non-U.S. media bias	0.0499
688	bt_nllb_tamil	Non U S media pro	0.0065
688	bt_nllb_french	prejudice from non American media	0.0
688	bt_nllb_swahili	Opposition from non U S media	0.0
689	-1	family-planning aid	0.111
689	bt_nllb_chinese_yue	Family planning assistance	0.0723
689	bt_nllb_german	Family planning assistance	0.0723
689	bt_nllb_arabic	Supporting family planning	0.0507
689	bt_nllb_korean	Family Planning Support	0.0507
689	bt_nllb_french	family planning	0.0174
689	bt_nllb_malay	Family planning help	0.0158
689	bt_nllb_persian	Family planning help	0.0158
689	bt_nllb_russian	help with family planning	0.0158
689	bt_nllb_swahili	help in family planning	0.0158
689	bt_nllb_tamil	Family planning help	0.0158
690	-1	college education advantage	0.066
690	bt_nllb_french	The benefits of higher education	0.0316
690	bt_nllb_german	The benefits of higher education	0.0316
690	bt_nllb_arabic	The advantage of university education	0.0
690	bt_nllb_persian	The benefits of a university education	0.0
690	bt_nllb_swahili	benefits of university education	0.0
691	-1	clear-cutting forests	0.5508
691	bt_nllb_german	Cutting of forest	0.4731
691	bt_nllb_korean	Cutting the forest	0.4731
691	bt_nllb_swahili	forests for cutting	0.4731
691	bt_nllb_arabic	The cutting edge forests	0.4129
691	bt_nllb_chinese_yue	Clearing the forests	0.3934
691	bt_nllb_persian	The clearing forests	0.3934
691	bt_nllb_russian	forests that are cleared	0.3934
691	bt_nllb_tamil	Cutting down forests	0.3869
691	bt_nllb_malay	The forest was destroyed	0.0899
691	bt_nllb_french	deforestation	0.0
692	-1	prostate cancer detection treatment	0.5949
692	bt_nllb_arabic	The cure for prostate cancer	0.574
692	bt_nllb_chinese_yue	Diagnosing and treating prostate cancer	0.4863
693	-1	newspapers electronic media	0.4743
693	bt_nllb_chinese_yue	News and electronic media	0.1446
693	bt_nllb_french	electronic media	0.0864
693	bt_nllb_arabic	The e mails	0.0
694	-1	compost pile	0.5249
694	bt_nllb_persian	The mass of compost	0.5075
694	bt_nllb_german	Heaps of compost	0.4205
694	bt_nllb_malay	compost heaps	0.4205
694	bt_nllb_arabic	The manure pile	0.1393
694	bt_nllb_swahili	groups of fertilisers	0.0096
694	bt_nllb_korean	It s empty	0.0
695	-1	white collar crime sentence	0.3752
695	bt_nllb_russian	Sentenced to a crime in the field of white collar	0.3672
695	bt_nllb_french	sentenced to death for white collar crime	0.3045
695	bt_nllb_korean	He s in jail for the white collar crime	0.266
695	bt_nllb_malay	The punishment for white collar crime	0.1884
695	bt_nllb_persian	The punishment for white collar crime	0.1884
695	bt_nllb_arabic	The white collar crime	0.1503
695	bt_nllb_german	Crime with a white collar	0.1503
695	bt_nllb_swahili	the verdict of a white collar crime	0.1451
695	bt_nllb_tamil	White necked criminal conviction	0.0694
695	bt_nllb_chinese_yue	Criminal law	0.0074
696	-1	safety plastic surgery	0.4977
696	bt_nllb_arabic	Plastic surgery is safe	0.4504
696	bt_nllb_persian	Plastic surgery is safe	0.4504
696	bt_nllb_korean	Surgery for safety	0.2935
697	-1	air traffic controller	0.2711
697	bt_nllb_german	Air traffic management	0.177
697	bt_nllb_korean	Air traffic manager	0.177
698	-1	literacy rates Africa	0.8183
698	bt_nllb_malay	African literacy rate	0.7103
698	bt_nllb_persian	African literacy rate	0.7103
698	bt_nllb_chinese_yue	Literacy in Africa	0.6225
698	bt_nllb_russian	literacy in Africa	0.6225
698	bt_nllb_swahili	literacy standards in Africa	0.5547
698	bt_nllb_korean	Alphabetic Rate Africa	0.0
699	-1	term limits	0.582
699	bt_nllb_arabic	The time limit	0.2143
699	bt_nllb_french	time limits	0.2143
699	bt_nllb_german	Limitations of time	0.2143
699	bt_nllb_korean	The time limit	0.2143
699	bt_nllb_swahili	time limits	0.2143
699	bt_nllb_tamil	time limits	0.2143
699	bt_nllb_persian	Limitations of fashion	0.0267
699	bt_nllb_chinese_yue	The deadline is limited	0.0215
699	bt_nllb_malay	The deadline	0.0
699	bt_nllb_russian	The deadline	0.0
700	-1	gasoline tax U.S.	0.1054
700	bt_nllb_arabic	The U S gas tax	0.0045
700	bt_nllb_chinese_yue	U S gas tax	0.0045
700	bt_nllb_persian	U S gas tax	0.0045
700	bt_nllb_swahili	oil tax in the United States	0.0
700	bt_nllb_tamil	Oil tax in the United States	0.0
